abundance,count,cumulative,cumulative_fraction
19788,17,579660668,1.0
19789,16,579660684,1.0
19790,16,579660700,1.0
19791,10,579660710,1.0
19792,10,579660720,1.0
19793,19,579660739,1.0
19794,14,579660753,1.0
19795,14,579660767,1.0
19796,21,579660788,1.0
19797,15,579660803,1.0
19798,10,579660813,1.0
19799,11,579660824,1.0
19800,12,579660836,1.0
19801,29,579660865,1.0
19802,12,579660877,1.0
19803,16,579660893,1.0
19804,17,579660910,1.0
19805,17,579660927,1.0
19806,19,579660946,1.0
19807,13,579660959,1.0
19808,13,579660972,1.0
19809,17,579660989,1.0
19810,16,579661005,1.0
19811,18,579661023,1.0
19812,19,579661042,1.0
19813,21,579661063,1.0
19814,26,579661089,1.0
19815,17,579661106,1.0
19816,22,579661128,1.0
19817,13,579661141,1.0
19818,9,579661150,1.0
19819,22,579661172,1.0
19820,15,579661187,1.0
19821,10,579661197,1.0
19822,11,579661208,1.0
19823,19,579661227,1.0
19824,14,579661241,1.0
19825,11,579661252,1.0
19826,16,579661268,1.0
19827,20,579661288,1.0
19828,20,579661308,1.0
19829,12,579661320,1.0
19830,11,579661331,1.0
19831,16,579661347,1.0
19832,12,579661359,1.0
19833,13,579661372,1.0
19834,25,579661397,1.0
19835,16,579661413,1.0
19836,18,579661431,1.0
19837,13,579661444,1.0
19838,16,579661460,1.0
19839,14,579661474,1.0
19840,20,579661494,1.0
19841,17,579661511,1.0
19842,20,579661531,1.0
19843,10,579661541,1.0
19844,23,579661564,1.0
19845,21,579661585,1.0
19846,22,579661607,1.0
19847,15,579661622,1.0
19848,15,579661637,1.0
19849,14,579661651,1.0
19850,18,579661669,1.0
19851,22,579661691,1.0
19852,23,579661714,1.0
19853,13,579661727,1.0
19854,18,579661745,1.0
19855,13,579661758,1.0
19856,23,579661781,1.0
19857,14,579661795,1.0
19858,15,579661810,1.0
19859,18,579661828,1.0
19860,16,579661844,1.0
19861,20,579661864,1.0
19862,18,579661882,1.0
19863,14,579661896,1.0
19864,23,579661919,1.0
19865,18,579661937,1.0
19866,18,579661955,1.0
19867,17,579661972,1.0
19868,16,579661988,1.0
19869,19,579662007,1.0
19870,11,579662018,1.0
19871,15,579662033,1.0
19872,21,579662054,1.0
19873,25,579662079,1.0
19874,17,579662096,1.0
19875,19,579662115,1.0
19876,27,579662142,1.0
19877,19,579662161,1.0
19878,21,579662182,1.0
19879,16,579662198,1.0
19880,14,579662212,1.0
19881,16,579662228,1.0
19882,18,579662246,1.0
19883,14,579662260,1.0
19884,17,579662277,1.0
19885,13,579662290,1.0
19886,18,579662308,1.0
19887,13,579662321,1.0
19888,15,579662336,1.0
19889,14,579662350,1.0
19890,8,579662358,1.0
19891,20,579662378,1.0
19892,22,579662400,1.0
19893,17,579662417,1.0
19894,16,579662433,1.0
19895,15,579662448,1.0
19896,19,579662467,1.0
19897,24,579662491,1.0
19898,14,579662505,1.0
19899,19,579662524,1.0
19900,23,579662547,1.0
19901,22,579662569,1.0
19902,22,579662591,1.0
19903,22,579662613,1.0
19904,24,579662637,1.0
19905,19,579662656,1.0
19906,22,579662678,1.0
19907,17,579662695,1.0
19908,16,579662711,1.0
19909,11,579662722,1.0
19910,23,579662745,1.0
19911,26,579662771,1.0
19912,21,579662792,1.0
19913,18,579662810,1.0
19914,20,579662830,1.0
19915,19,579662849,1.0
19916,14,579662863,1.0
19917,25,579662888,1.0
19918,13,579662901,1.0
19919,20,579662921,1.0
19920,22,579662943,1.0
19921,15,579662958,1.0
19922,11,579662969,1.0
19923,26,579662995,1.0
19924,26,579663021,1.0
19925,12,579663033,1.0
19926,18,579663051,1.0
19927,16,579663067,1.0
19928,17,579663084,1.0
19929,25,579663109,1.0
19930,18,579663127,1.0
19931,23,579663150,1.0
19932,21,579663171,1.0
19933,24,579663195,1.0
19934,22,579663217,1.0
19935,15,579663232,1.0
19936,18,579663250,1.0
19937,18,579663268,1.0
19938,19,579663287,1.0
19939,20,579663307,1.0
19940,20,579663327,1.0
19941,17,579663344,1.0
19942,20,579663364,1.0
19943,9,579663373,1.0
19944,18,579663391,1.0
19945,22,579663413,1.0
19946,14,579663427,1.0
19947,12,579663439,1.0
19948,17,579663456,1.0
19949,21,579663477,1.0
19950,20,579663497,1.0
19951,16,579663513,1.0
19952,13,579663526,1.0
19953,18,579663544,1.0
19954,25,579663569,1.0
19955,11,579663580,1.0
19956,18,579663598,1.0
19957,17,579663615,1.0
19958,18,579663633,1.0
19959,11,579663644,1.0
19960,29,579663673,1.0
19961,11,579663684,1.0
19962,23,579663707,1.0
19963,24,579663731,1.0
19964,14,579663745,1.0
19965,19,579663764,1.0
19966,20,579663784,1.0
19967,17,579663801,1.0
19968,23,579663824,1.0
19969,21,579663845,1.0
19970,16,579663861,1.0
19971,26,579663887,1.0
19972,18,579663905,1.0
19973,24,579663929,1.0
19974,18,579663947,1.0
19975,20,579663967,1.0
19976,20,579663987,1.0
19977,21,579664008,1.0
19978,18,579664026,1.0
19979,13,579664039,1.0
19980,13,579664052,1.0
19981,13,579664065,1.0
19982,15,579664080,1.0
19983,17,579664097,1.0
19984,16,579664113,1.0
19985,18,579664131,1.0
19986,14,579664145,1.0
19987,12,579664157,1.0
19988,12,579664169,1.0
19989,22,579664191,1.0
19990,15,579664206,1.0
19991,16,579664222,1.0
19992,14,579664236,1.0
19993,16,579664252,1.0
19994,18,579664270,1.0
19995,26,579664296,1.0
19996,22,579664318,1.0
19997,18,579664336,1.0
19998,13,579664349,1.0
19999,20,579664369,1.0
20000,18,579664387,1.0
20001,22,579664409,1.0
20002,13,579664422,1.0
20003,18,579664440,1.0
20004,9,579664449,1.0
20005,21,579664470,1.0
20006,18,579664488,1.0
20007,19,579664507,1.0
20008,12,579664519,1.0
20009,19,579664538,1.0
20010,18,579664556,1.0
20011,22,579664578,1.0
20012,20,579664598,1.0
20013,21,579664619,1.0
20014,23,579664642,1.0
20015,18,579664660,1.0
20016,21,579664681,1.0
20017,13,579664694,1.0
20018,15,579664709,1.0
20019,10,579664719,1.0
20020,17,579664736,1.0
20021,16,579664752,1.0
20022,20,579664772,1.0
20023,15,579664787,1.0
20024,12,579664799,1.0
20025,12,579664811,1.0
20026,13,579664824,1.0
20027,14,579664838,1.0
20028,21,579664859,1.0
20029,18,579664877,1.0
20030,8,579664885,1.0
20031,20,579664905,1.0
20032,17,579664922,1.0
20033,17,579664939,1.0
20034,24,579664963,1.0
20035,8,579664971,1.0
20036,21,579664992,1.0
20037,16,579665008,1.0
20038,25,579665033,1.0
20039,16,579665049,1.0
20040,18,579665067,1.0
20041,19,579665086,1.0
20042,17,579665103,1.0
20043,21,579665124,1.0
20044,18,579665142,1.0
20045,20,579665162,1.0
20046,10,579665172,1.0
20047,22,579665194,1.0
20048,19,579665213,1.0
20049,20,579665233,1.0
20050,20,579665253,1.0
20051,22,579665275,1.0
20052,24,579665299,1.0
20053,20,579665319,1.0
20054,25,579665344,1.0
20055,20,579665364,1.0
20056,15,579665379,1.0
20057,19,579665398,1.0
20058,13,579665411,1.0
20059,20,579665431,1.0
20060,18,579665449,1.0
20061,23,579665472,1.0
20062,18,579665490,1.0
20063,20,579665510,1.0
20064,10,579665520,1.0
20065,16,579665536,1.0
20066,23,579665559,1.0
20067,16,579665575,1.0
20068,11,579665586,1.0
20069,21,579665607,1.0
20070,21,579665628,1.0
20071,15,579665643,1.0
20072,14,579665657,1.0
20073,21,579665678,1.0
20074,26,579665704,1.0
20075,16,579665720,1.0
20076,20,579665740,1.0
20077,24,579665764,1.0
20078,15,579665779,1.0
20079,20,579665799,1.0
20080,14,579665813,1.0
20081,24,579665837,1.0
20082,14,579665851,1.0
20083,20,579665871,1.0
20084,23,579665894,1.0
20085,17,579665911,1.0
20086,25,579665936,1.0
20087,21,579665957,1.0
20088,20,579665977,1.0
20089,21,579665998,1.0
20090,12,579666010,1.0
20091,20,579666030,1.0
20092,17,579666047,1.0
20093,21,579666068,1.0
20094,17,579666085,1.0
20095,23,579666108,1.0
20096,25,579666133,1.0
20097,14,579666147,1.0
20098,15,579666162,1.0
20099,15,579666177,1.0
20100,19,579666196,1.0
20101,24,579666220,1.0
20102,20,579666240,1.0
20103,22,579666262,1.0
20104,14,579666276,1.0
20105,14,579666290,1.0
20106,22,579666312,1.0
20107,13,579666325,1.0
20108,20,579666345,1.0
20109,15,579666360,1.0
20110,21,579666381,1.0
20111,16,579666397,1.0
20112,16,579666413,1.0
20113,20,579666433,1.0
20114,15,579666448,1.0
20115,13,579666461,1.0
20116,16,579666477,1.0
20117,20,579666497,1.0
20118,17,579666514,1.0
20119,17,579666531,1.0
20120,18,579666549,1.0
20121,18,579666567,1.0
20122,18,579666585,1.0
20123,11,579666596,1.0
20124,16,579666612,1.0
20125,19,579666631,1.0
20126,20,579666651,1.0
20127,21,579666672,1.0
20128,18,579666690,1.0
20129,20,579666710,1.0
20130,10,579666720,1.0
20131,18,579666738,1.0
20132,27,579666765,1.0
20133,18,579666783,1.0
20134,17,579666800,1.0
20135,20,579666820,1.0
20136,18,579666838,1.0
20137,28,579666866,1.0
20138,23,579666889,1.0
20139,12,579666901,1.0
20140,18,579666919,1.0
20141,17,579666936,1.0
20142,14,579666950,1.0
20143,19,579666969,1.0
20144,17,579666986,1.0
20145,28,579667014,1.0
20146,26,579667040,1.0
20147,15,579667055,1.0
20148,17,579667072,1.0
20149,13,579667085,1.0
20150,24,579667109,1.0
20151,20,579667129,1.0
20152,17,579667146,1.0
20153,22,579667168,1.0
20154,15,579667183,1.0
20155,14,579667197,1.0
20156,24,579667221,1.0
20157,9,579667230,1.0
20158,19,579667249,1.0
20159,19,579667268,1.0
20160,18,579667286,1.0
20161,10,579667296,1.0
20162,17,579667313,1.0
20163,21,579667334,1.0
20164,18,579667352,1.0
20165,21,579667373,1.0
20166,22,579667395,1.0
20167,16,579667411,1.0
20168,23,579667434,1.0
20169,15,579667449,1.0
20170,17,579667466,1.0
20171,16,579667482,1.0
20172,14,579667496,1.0
20173,13,579667509,1.0
20174,22,579667531,1.0
20175,18,579667549,1.0
20176,12,579667561,1.0
20177,21,579667582,1.0
20178,29,579667611,1.0
20179,20,579667631,1.0
20180,14,579667645,1.0
20181,12,579667657,1.0
20182,29,579667686,1.0
20183,17,579667703,1.0
20184,18,579667721,1.0
20185,20,579667741,1.0
20186,27,579667768,1.0
20187,26,579667794,1.0
20188,27,579667821,1.0
20189,17,579667838,1.0
20190,20,579667858,1.0
20191,20,579667878,1.0
20192,15,579667893,1.0
20193,19,579667912,1.0
20194,21,579667933,1.0
20195,16,579667949,1.0
20196,7,579667956,1.0
20197,30,579667986,1.0
20198,17,579668003,1.0
20199,14,579668017,1.0
20200,22,579668039,1.0
20201,30,579668069,1.0
20202,9,579668078,1.0
20203,16,579668094,1.0
20204,19,579668113,1.0
20205,19,579668132,1.0
20206,22,579668154,1.0
20207,13,579668167,1.0
20208,13,579668180,1.0
20209,13,579668193,1.0
20210,19,579668212,1.0
20211,17,579668229,1.0
20212,17,579668246,1.0
20213,12,579668258,1.0
20214,17,579668275,1.0
20215,14,579668289,1.0
20216,19,579668308,1.0
20217,22,579668330,1.0
20218,15,579668345,1.0
20219,19,579668364,1.0
20220,32,579668396,1.0
20221,21,579668417,1.0
20222,15,579668432,1.0
20223,16,579668448,1.0
20224,26,579668474,1.0
20225,11,579668485,1.0
20226,18,579668503,1.0
20227,13,579668516,1.0
20228,28,579668544,1.0
20229,17,579668561,1.0
20230,15,579668576,1.0
20231,13,579668589,1.0
20232,23,579668612,1.0
20233,17,579668629,1.0
20234,20,579668649,1.0
20235,15,579668664,1.0
20236,20,579668684,1.0
20237,17,579668701,1.0
20238,10,579668711,1.0
20239,15,579668726,1.0
20240,8,579668734,1.0
20241,18,579668752,1.0
20242,24,579668776,1.0
20243,13,579668789,1.0
20244,20,579668809,1.0
20245,15,579668824,1.0
20246,25,579668849,1.0
20247,15,579668864,1.0
20248,21,579668885,1.0
20249,20,579668905,1.0
20250,14,579668919,1.0
20251,18,579668937,1.0
20252,9,579668946,1.0
20253,15,579668961,1.0
20254,20,579668981,1.0
20255,10,579668991,1.0
20256,13,579669004,1.0
20257,16,579669020,1.0
20258,18,579669038,1.0
20259,17,579669055,1.0
20260,14,579669069,1.0
20261,17,579669086,1.0
20262,15,579669101,1.0
20263,19,579669120,1.0
20264,18,579669138,1.0
20265,17,579669155,1.0
20266,17,579669172,1.0
20267,14,579669186,1.0
20268,11,579669197,1.0
20269,19,579669216,1.0
20270,13,579669229,1.0
20271,20,579669249,1.0
20272,22,579669271,1.0
20273,19,579669290,1.0
20274,21,579669311,1.0
20275,21,579669332,1.0
20276,25,579669357,1.0
20277,22,579669379,1.0
20278,14,579669393,1.0
20279,18,579669411,1.0
20280,18,579669429,1.0
20281,20,579669449,1.0
20282,20,579669469,1.0
20283,28,579669497,1.0
20284,13,579669510,1.0
20285,10,579669520,1.0
20286,19,579669539,1.0
20287,14,579669553,1.0
20288,16,579669569,1.0
20289,24,579669593,1.0
20290,13,579669606,1.0
20291,19,579669625,1.0
20292,18,579669643,1.0
20293,20,579669663,1.0
20294,15,579669678,1.0
20295,16,579669694,1.0
20296,26,579669720,1.0
20297,19,579669739,1.0
20298,13,579669752,1.0
20299,12,579669764,1.0
20300,10,579669774,1.0
20301,13,579669787,1.0
20302,21,579669808,1.0
20303,19,579669827,1.0
20304,12,579669839,1.0
20305,19,579669858,1.0
20306,23,579669881,1.0
20307,18,579669899,1.0
20308,20,579669919,1.0
20309,22,579669941,1.0
20310,17,579669958,1.0
20311,17,579669975,1.0
20312,13,579669988,1.0
20313,21,579670009,1.0
20314,11,579670020,1.0
20315,20,579670040,1.0
20316,19,579670059,1.0
20317,21,579670080,1.0
20318,19,579670099,1.0
20319,20,579670119,1.0
20320,10,579670129,1.0
20321,22,579670151,1.0
20322,11,579670162,1.0
20323,18,579670180,1.0
20324,13,579670193,1.0
20325,13,579670206,1.0
20326,17,579670223,1.0
20327,17,579670240,1.0
20328,18,579670258,1.0
20329,19,579670277,1.0
20330,21,579670298,1.0
20331,15,579670313,1.0
20332,18,579670331,1.0
20333,21,579670352,1.0
20334,19,579670371,1.0
20335,16,579670387,1.0
20336,14,579670401,1.0
20337,19,579670420,1.0
20338,18,579670438,1.0
20339,19,579670457,1.0
20340,21,579670478,1.0
20341,21,579670499,1.0
20342,21,579670520,1.0
20343,20,579670540,1.0
20344,17,579670557,1.0
20345,23,579670580,1.0
20346,18,579670598,1.0
20347,28,579670626,1.0
20348,20,579670646,1.0
20349,23,579670669,1.0
20350,18,579670687,1.0
20351,20,579670707,1.0
20352,17,579670724,1.0
20353,18,579670742,1.0
20354,21,579670763,1.0
20355,17,579670780,1.0
20356,24,579670804,1.0
20357,18,579670822,1.0
20358,18,579670840,1.0
20359,14,579670854,1.0
20360,27,579670881,1.0
20361,19,579670900,1.0
20362,18,579670918,1.0
20363,19,579670937,1.0
20364,20,579670957,1.0
20365,21,579670978,1.0
20366,27,579671005,1.0
20367,11,579671016,1.0
20368,20,579671036,1.0
20369,17,579671053,1.0
20370,8,579671061,1.0
20371,16,579671077,1.0
20372,18,579671095,1.0
20373,23,579671118,1.0
20374,21,579671139,1.0
20375,15,579671154,1.0
20376,14,579671168,1.0
20377,18,579671186,1.0
20378,24,579671210,1.0
20379,12,579671222,1.0
20380,19,579671241,1.0
20381,18,579671259,1.0
20382,19,579671278,1.0
20383,16,579671294,1.0
20384,18,579671312,1.0
20385,19,579671331,1.0
20386,22,579671353,1.0
20387,29,579671382,1.0
20388,18,579671400,1.0
20389,19,579671419,1.0
20390,22,579671441,1.0
20391,26,579671467,1.0
20392,21,579671488,1.0
20393,15,579671503,1.0
20394,18,579671521,1.0
20395,25,579671546,1.0
20396,15,579671561,1.0
20397,16,579671577,1.0
20398,17,579671594,1.0
20399,15,579671609,1.0
20400,14,579671623,1.0
20401,21,579671644,1.0
20402,22,579671666,1.0
20403,17,579671683,1.0
20404,21,579671704,1.0
20405,18,579671722,1.0
20406,15,579671737,1.0
20407,18,579671755,1.0
20408,13,579671768,1.0
20409,23,579671791,1.0
20410,11,579671802,1.0
20411,18,579671820,1.0
20412,17,579671837,1.0
20413,17,579671854,1.0
20414,22,579671876,1.0
20415,16,579671892,1.0
20416,11,579671903,1.0
20417,22,579671925,1.0
20418,20,579671945,1.0
20419,19,579671964,1.0
20420,19,579671983,1.0
20421,23,579672006,1.0
20422,21,579672027,1.0
20423,19,579672046,1.0
20424,25,579672071,1.0
20425,13,579672084,1.0
20426,24,579672108,1.0
20427,16,579672124,1.0
20428,14,579672138,1.0
20429,23,579672161,1.0
20430,16,579672177,1.0
20431,20,579672197,1.0
20432,21,579672218,1.0
20433,9,579672227,1.0
20434,15,579672242,1.0
20435,24,579672266,1.0
20436,17,579672283,1.0
20437,11,579672294,1.0
20438,17,579672311,1.0
20439,17,579672328,1.0
20440,17,579672345,1.0
20441,15,579672360,1.0
20442,16,579672376,1.0
20443,17,579672393,1.0
20444,18,579672411,1.0
20445,18,579672429,1.0
20446,12,579672441,1.0
20447,18,579672459,1.0
20448,23,579672482,1.0
20449,19,579672501,1.0
20450,15,579672516,1.0
20451,14,579672530,1.0
20452,21,579672551,1.0
20453,19,579672570,1.0
20454,24,579672594,1.0
20455,19,579672613,1.0
20456,20,579672633,1.0
20457,11,579672644,1.0
20458,15,579672659,1.0
20459,16,579672675,1.0
20460,12,579672687,1.0
20461,17,579672704,1.0
20462,18,579672722,1.0
20463,14,579672736,1.0
20464,18,579672754,1.0
20465,18,579672772,1.0
20466,13,579672785,1.0
20467,25,579672810,1.0
20468,22,579672832,1.0
20469,18,579672850,1.0
20470,20,579672870,1.0
20471,25,579672895,1.0
20472,18,579672913,1.0
20473,15,579672928,1.0
20474,25,579672953,1.0
20475,10,579672963,1.0
20476,19,579672982,1.0
20477,19,579673001,1.0
20478,24,579673025,1.0
20479,16,579673041,1.0
20480,17,579673058,1.0
20481,20,579673078,1.0
20482,11,579673089,1.0
20483,26,579673115,1.0
20484,23,579673138,1.0
20485,12,579673150,1.0
20486,20,579673170,1.0
20487,18,579673188,1.0
20488,14,579673202,1.0
20489,18,579673220,1.0
20490,19,579673239,1.0
20491,18,579673257,1.0
20492,16,579673273,1.0
20493,15,579673288,1.0
20494,17,579673305,1.0
20495,21,579673326,1.0
20496,24,579673350,1.0
20497,22,579673372,1.0
20498,20,579673392,1.0
20499,20,579673412,1.0
20500,18,579673430,1.0
20501,18,579673448,1.0
20502,9,579673457,1.0
20503,14,579673471,1.0
20504,16,579673487,1.0
20505,18,579673505,1.0
20506,17,579673522,1.0
20507,16,579673538,1.0
20508,14,579673552,1.0
20509,14,579673566,1.0
20510,13,579673579,1.0
20511,15,579673594,1.0
20512,11,579673605,1.0
20513,20,579673625,1.0
20514,20,579673645,1.0
20515,13,579673658,1.0
20516,19,579673677,1.0
20517,22,579673699,1.0
20518,19,579673718,1.0
20519,11,579673729,1.0
20520,21,579673750,1.0
20521,22,579673772,1.0
20522,17,579673789,1.0
20523,13,579673802,1.0
20524,28,579673830,1.0
20525,13,579673843,1.0
20526,10,579673853,1.0
20527,21,579673874,1.0
20528,19,579673893,1.0
20529,18,579673911,1.0
20530,20,579673931,1.0
20531,22,579673953,1.0
20532,19,579673972,1.0
20533,18,579673990,1.0
20534,17,579674007,1.0
20535,12,579674019,1.0
20536,14,579674033,1.0
20537,20,579674053,1.0
20538,25,579674078,1.0
20539,14,579674092,1.0
20540,9,579674101,1.0
20541,16,579674117,1.0
20542,25,579674142,1.0
20543,17,579674159,1.0
20544,23,579674182,1.0
20545,11,579674193,1.0
20546,14,579674207,1.0
20547,16,579674223,1.0
20548,17,579674240,1.0
20549,10,579674250,1.0
20550,14,579674264,1.0
20551,18,579674282,1.0
20552,16,579674298,1.0
20553,22,579674320,1.0
20554,20,579674340,1.0
20555,25,579674365,1.0
20556,8,579674373,1.0
20557,11,579674384,1.0
20558,16,579674400,1.0
20559,10,579674410,1.0
20560,11,579674421,1.0
20561,11,579674432,1.0
20562,15,579674447,1.0
20563,18,579674465,1.0
20564,13,579674478,1.0
20565,24,579674502,1.0
20566,13,579674515,1.0
20567,12,579674527,1.0
20568,21,579674548,1.0
20569,17,579674565,1.0
20570,20,579674585,1.0
20571,13,579674598,1.0
20572,12,579674610,1.0
20573,20,579674630,1.0
20574,14,579674644,1.0
20575,18,579674662,1.0
20576,17,579674679,1.0
20577,15,579674694,1.0
20578,17,579674711,1.0
20579,14,579674725,1.0
20580,15,579674740,1.0
20581,12,579674752,1.0
20582,14,579674766,1.0
20583,14,579674780,1.0
20584,17,579674797,1.0
20585,17,579674814,1.0
20586,15,579674829,1.0
20587,10,579674839,1.0
20588,10,579674849,1.0
20589,12,579674861,1.0
20590,15,579674876,1.0
20591,12,579674888,1.0
20592,13,579674901,1.0
20593,27,579674928,1.0
20594,10,579674938,1.0
20595,11,579674949,1.0
20596,12,579674961,1.0
20597,7,579674968,1.0
20598,21,579674989,1.0
20599,11,579675000,1.0
20600,17,579675017,1.0
20601,17,579675034,1.0
20602,20,579675054,1.0
20603,15,579675069,1.0
20604,20,579675089,1.0
20605,23,579675112,1.0
20606,19,579675131,1.0
20607,17,579675148,1.0
20608,14,579675162,1.0
20609,13,579675175,1.0
20610,20,579675195,1.0
20611,15,579675210,1.0
20612,16,579675226,1.0
20613,17,579675243,1.0
20614,17,579675260,1.0
20615,16,579675276,1.0
20616,21,579675297,1.0
20617,17,579675314,1.0
20618,13,579675327,1.0
20619,18,579675345,1.0
20620,14,579675359,1.0
20621,17,579675376,1.0
20622,10,579675386,1.0
20623,18,579675404,1.0
20624,16,579675420,1.0
20625,13,579675433,1.0
20626,15,579675448,1.0
20627,17,579675465,1.0
20628,14,579675479,1.0
20629,12,579675491,1.0
20630,11,579675502,1.0
20631,20,579675522,1.0
20632,11,579675533,1.0
20633,18,579675551,1.0
20634,20,579675571,1.0
20635,14,579675585,1.0
20636,11,579675596,1.0
20637,12,579675608,1.0
20638,10,579675618,1.0
20639,14,579675632,1.0
20640,13,579675645,1.0
20641,11,579675656,1.0
20642,9,579675665,1.0
20643,16,579675681,1.0
20644,20,579675701,1.0
20645,14,579675715,1.0
20646,17,579675732,1.0
20647,19,579675751,1.0
20648,19,579675770,1.0
20649,26,579675796,1.0
20650,11,579675807,1.0
20651,21,579675828,1.0
20652,18,579675846,1.0
20653,6,579675852,1.0
20654,10,579675862,1.0
20655,15,579675877,1.0
20656,15,579675892,1.0
20657,12,579675904,1.0
20658,18,579675922,1.0
20659,15,579675937,1.0
20660,16,579675953,1.0
20661,17,579675970,1.0
20662,21,579675991,1.0
20663,10,579676001,1.0
20664,21,579676022,1.0
20665,20,579676042,1.0
20666,10,579676052,1.0
20667,16,579676068,1.0
20668,13,579676081,1.0
20669,11,579676092,1.0
20670,13,579676105,1.0
20671,12,579676117,1.0
20672,13,579676130,1.0
20673,17,579676147,1.0
20674,23,579676170,1.0
20675,14,579676184,1.0
20676,7,579676191,1.0
20677,16,579676207,1.0
20678,18,579676225,1.0
20679,16,579676241,1.0
20680,21,579676262,1.0
20681,18,579676280,1.0
20682,12,579676292,1.0
20683,17,579676309,1.0
20684,18,579676327,1.0
20685,13,579676340,1.0
20686,20,579676360,1.0
20687,15,579676375,1.0
20688,25,579676400,1.0
20689,17,579676417,1.0
20690,16,579676433,1.0
20691,16,579676449,1.0
20692,19,579676468,1.0
20693,12,579676480,1.0
20694,15,579676495,1.0
20695,18,579676513,1.0
20696,18,579676531,1.0
20697,17,579676548,1.0
20698,12,579676560,1.0
20699,11,579676571,1.0
20700,14,579676585,1.0
20701,15,579676600,1.0
20702,11,579676611,1.0
20703,18,579676629,1.0
20704,22,579676651,1.0
20705,16,579676667,1.0
20706,9,579676676,1.0
20707,13,579676689,1.0
20708,20,579676709,1.0
20709,15,579676724,1.0
20710,19,579676743,1.0
20711,11,579676754,1.0
20712,13,579676767,1.0
20713,13,579676780,1.0
20714,16,579676796,1.0
20715,9,579676805,1.0
20716,14,579676819,1.0
20717,11,579676830,1.0
20718,18,579676848,1.0
20719,18,579676866,1.0
20720,19,579676885,1.0
20721,19,579676904,1.0
20722,21,579676925,1.0
20723,10,579676935,1.0
20724,19,579676954,1.0
20725,14,579676968,1.0
20726,18,579676986,1.0
20727,19,579677005,1.0
20728,12,579677017,1.0
20729,18,579677035,1.0
20730,9,579677044,1.0
20731,13,579677057,1.0
20732,9,579677066,1.0
20733,23,579677089,1.0
20734,15,579677104,1.0
20735,18,579677122,1.0
20736,21,579677143,1.0
20737,15,579677158,1.0
20738,17,579677175,1.0
20739,23,579677198,1.0
20740,24,579677222,1.0
20741,22,579677244,1.0
20742,22,579677266,1.0
20743,19,579677285,1.0
20744,13,579677298,1.0
20745,11,579677309,1.0
20746,14,579677323,1.0
20747,20,579677343,1.0
20748,15,579677358,1.0
20749,20,579677378,1.0
20750,15,579677393,1.0
20751,22,579677415,1.0
20752,20,579677435,1.0
20753,21,579677456,1.0
20754,16,579677472,1.0
20755,15,579677487,1.0
20756,13,579677500,1.0
20757,13,579677513,1.0
20758,20,579677533,1.0
20759,13,579677546,1.0
20760,19,579677565,1.0
20761,16,579677581,1.0
20762,16,579677597,1.0
20763,14,579677611,1.0
20764,19,579677630,1.0
20765,14,579677644,1.0
20766,18,579677662,1.0
20767,11,579677673,1.0
20768,16,579677689,1.0
20769,15,579677704,1.0
20770,20,579677724,1.0
20771,11,579677735,1.0
20772,14,579677749,1.0
20773,18,579677767,1.0
20774,17,579677784,1.0
20775,19,579677803,1.0
20776,15,579677818,1.0
20777,23,579677841,1.0
20778,16,579677857,1.0
20779,19,579677876,1.0
20780,9,579677885,1.0
20781,19,579677904,1.0
20782,13,579677917,1.0
20783,19,579677936,1.0
20784,22,579677958,1.0
20785,8,579677966,1.0
20786,21,579677987,1.0
20787,14,579678001,1.0
20788,14,579678015,1.0
20789,16,579678031,1.0
20790,18,579678049,1.0
20791,14,579678063,1.0
20792,13,579678076,1.0
20793,16,579678092,1.0
20794,11,579678103,1.0
20795,16,579678119,1.0
20796,16,579678135,1.0
20797,21,579678156,1.0
20798,16,579678172,1.0
20799,12,579678184,1.0
20800,17,579678201,1.0
20801,18,579678219,1.0
20802,11,579678230,1.0
20803,25,579678255,1.0
20804,15,579678270,1.0
20805,17,579678287,1.0
20806,24,579678311,1.0
20807,16,579678327,1.0
20808,20,579678347,1.0
20809,12,579678359,1.0
20810,7,579678366,1.0
20811,18,579678384,1.0
20812,15,579678399,1.0
20813,17,579678416,1.0
20814,9,579678425,1.0
20815,15,579678440,1.0
20816,8,579678448,1.0
20817,21,579678469,1.0
20818,20,579678489,1.0
20819,14,579678503,1.0
20820,15,579678518,1.0
20821,11,579678529,1.0
20822,15,579678544,1.0
20823,23,579678567,1.0
20824,15,579678582,1.0
20825,12,579678594,1.0
20826,14,579678608,1.0
20827,14,579678622,1.0
20828,19,579678641,1.0
20829,16,579678657,1.0
20830,18,579678675,1.0
20831,15,579678690,1.0
20832,12,579678702,1.0
20833,19,579678721,1.0
20834,14,579678735,1.0
20835,18,579678753,1.0
20836,13,579678766,1.0
20837,14,579678780,1.0
20838,16,579678796,1.0
20839,12,579678808,1.0
20840,7,579678815,1.0
20841,10,579678825,1.0
20842,13,579678838,1.0
20843,18,579678856,1.0
20844,16,579678872,1.0
20845,17,579678889,1.0
20846,11,579678900,1.0
20847,18,579678918,1.0
20848,15,579678933,1.0
20849,14,579678947,1.0
20850,11,579678958,1.0
20851,12,579678970,1.0
20852,13,579678983,1.0
20853,23,579679006,1.0
20854,15,579679021,1.0
20855,13,579679034,1.0
20856,18,579679052,1.0
20857,13,579679065,1.0
20858,21,579679086,1.0
20859,19,579679105,1.0
20860,17,579679122,1.0
20861,8,579679130,1.0
20862,17,579679147,1.0
