abundance,count,cumulative,cumulative_fraction
13190,23,664652983,0.999
13191,31,664653014,0.999
13192,33,664653047,0.999
13193,23,664653070,0.999
13194,16,664653086,0.999
13195,22,664653108,0.999
13196,17,664653125,0.999
13197,26,664653151,0.999
13198,28,664653179,0.999
13199,30,664653209,0.999
13200,26,664653235,0.999
13201,36,664653271,0.999
13202,20,664653291,0.999
13203,22,664653313,0.999
13204,23,664653336,0.999
13205,21,664653357,0.999
13206,23,664653380,0.999
13207,22,664653402,0.999
13208,28,664653430,0.999
13209,15,664653445,0.999
13210,29,664653474,0.999
13211,20,664653494,0.999
13212,22,664653516,0.999
13213,20,664653536,0.999
13214,21,664653557,0.999
13215,37,664653594,0.999
13216,16,664653610,0.999
13217,21,664653631,0.999
13218,26,664653657,0.999
13219,27,664653684,0.999
13220,33,664653717,0.999
13221,27,664653744,0.999
13222,26,664653770,0.999
13223,27,664653797,0.999
13224,24,664653821,0.999
13225,31,664653852,0.999
13226,18,664653870,0.999
13227,28,664653898,0.999
13228,17,664653915,0.999
13229,26,664653941,0.999
13230,35,664653976,0.999
13231,20,664653996,0.999
13232,19,664654015,0.999
13233,24,664654039,0.999
13234,22,664654061,0.999
13235,29,664654090,0.999
13236,22,664654112,0.999
13237,28,664654140,0.999
13238,26,664654166,0.999
13239,13,664654179,0.999
13240,21,664654200,0.999
13241,25,664654225,0.999
13242,21,664654246,0.999
13243,22,664654268,0.999
13244,29,664654297,0.999
13245,24,664654321,0.999
13246,19,664654340,0.999
13247,23,664654363,0.999
13248,23,664654386,0.999
13249,16,664654402,0.999
13250,19,664654421,0.999
13251,19,664654440,0.999
13252,31,664654471,0.999
13253,25,664654496,0.999
13254,23,664654519,0.999
13255,25,664654544,0.999
13256,25,664654569,0.999
13257,27,664654596,0.999
13258,28,664654624,0.999
13259,26,664654650,0.999
13260,21,664654671,0.999
13261,23,664654694,0.999
13262,24,664654718,0.999
13263,21,664654739,0.999
13264,20,664654759,0.999
13265,22,664654781,0.999
13266,32,664654813,0.999
13267,31,664654844,0.999
13268,20,664654864,0.999
13269,24,664654888,0.999
13270,20,664654908,0.999
13271,31,664654939,0.999
13272,26,664654965,0.999
13273,31,664654996,0.999
13274,21,664655017,0.999
13275,22,664655039,0.999
13276,25,664655064,0.999
13277,19,664655083,0.999
13278,18,664655101,0.999
13279,26,664655127,0.999
13280,23,664655150,0.999
13281,27,664655177,0.999
13282,21,664655198,0.999
13283,22,664655220,0.999
13284,26,664655246,0.999
13285,24,664655270,0.999
13286,17,664655287,0.999
13287,25,664655312,0.999
13288,13,664655325,0.999
13289,23,664655348,0.999
13290,22,664655370,0.999
13291,26,664655396,0.999
13292,21,664655417,0.999
13293,14,664655431,0.999
13294,21,664655452,0.999
13295,26,664655478,0.999
13296,27,664655505,0.999
13297,22,664655527,0.999
13298,22,664655549,0.999
13299,26,664655575,0.999
13300,25,664655600,0.999
13301,30,664655630,0.999
13302,25,664655655,0.999
13303,24,664655679,0.999
13304,22,664655701,0.999
13305,17,664655718,0.999
13306,24,664655742,0.999
13307,26,664655768,0.999
13308,20,664655788,0.999
13309,28,664655816,0.999
13310,26,664655842,0.999
13311,26,664655868,0.999
13312,29,664655897,0.999
13313,32,664655929,0.999
13314,23,664655952,0.999
13315,21,664655973,0.999
13316,27,664656000,0.999
13317,16,664656016,0.999
13318,19,664656035,0.999
13319,34,664656069,0.999
13320,18,664656087,0.999
13321,32,664656119,0.999
13322,28,664656147,0.999
13323,20,664656167,0.999
13324,25,664656192,0.999
13325,22,664656214,0.999
13326,21,664656235,0.999
13327,18,664656253,0.999
13328,22,664656275,0.999
13329,22,664656297,0.999
13330,19,664656316,0.999
13331,26,664656342,0.999
13332,27,664656369,0.999
13333,26,664656395,0.999
13334,26,664656421,0.999
13335,15,664656436,0.999
13336,21,664656457,0.999
13337,13,664656470,0.999
13338,25,664656495,0.999
13339,27,664656522,0.999
13340,23,664656545,0.999
13341,27,664656572,0.999
13342,33,664656605,0.999
13343,27,664656632,0.999
13344,24,664656656,0.999
13345,19,664656675,0.999
13346,21,664656696,0.999
13347,19,664656715,0.999
13348,18,664656733,0.999
13349,23,664656756,0.999
13350,10,664656766,0.999
13351,25,664656791,0.999
13352,24,664656815,0.999
13353,32,664656847,0.999
13354,20,664656867,0.999
13355,19,664656886,0.999
13356,28,664656914,0.999
13357,18,664656932,0.999
13358,19,664656951,0.999
13359,30,664656981,0.999
13360,20,664657001,0.999
13361,20,664657021,0.999
13362,21,664657042,0.999
13363,26,664657068,0.999
13364,31,664657099,0.999
13365,31,664657130,0.999
13366,20,664657150,0.999
13367,26,664657176,0.999
13368,23,664657199,0.999
13369,25,664657224,0.999
13370,25,664657249,0.999
13371,23,664657272,0.999
13372,30,664657302,0.999
13373,13,664657315,0.999
13374,19,664657334,0.999
13375,20,664657354,0.999
13376,22,664657376,0.999
13377,25,664657401,0.999
13378,14,664657415,0.999
13379,20,664657435,0.999
13380,32,664657467,0.999
13381,22,664657489,0.999
13382,23,664657512,0.999
13383,22,664657534,0.999
13384,32,664657566,0.999
13385,22,664657588,0.999
13386,22,664657610,0.999
13387,29,664657639,0.999
13388,13,664657652,0.999
13389,33,664657685,0.999
13390,17,664657702,0.999
13391,26,664657728,0.999
13392,27,664657755,0.999
13393,27,664657782,0.999
13394,16,664657798,0.999
13395,16,664657814,0.999
13396,21,664657835,0.999
13397,26,664657861,0.999
13398,30,664657891,0.999
13399,28,664657919,0.999
13400,21,664657940,0.999
13401,27,664657967,0.999
13402,21,664657988,0.999
13403,25,664658013,0.999
13404,20,664658033,0.999
13405,21,664658054,0.999
13406,30,664658084,0.999
13407,17,664658101,0.999
13408,28,664658129,0.999
13409,24,664658153,0.999
13410,17,664658170,0.999
13411,24,664658194,0.999
13412,21,664658215,0.999
13413,24,664658239,0.999
13414,20,664658259,0.999
13415,27,664658286,0.999
13416,18,664658304,0.999
13417,20,664658324,0.999
13418,22,664658346,0.999
13419,21,664658367,0.999
13420,22,664658389,0.999
13421,13,664658402,0.999
13422,21,664658423,0.999
13423,23,664658446,0.999
13424,21,664658467,0.999
13425,26,664658493,0.999
13426,27,664658520,0.999
13427,21,664658541,0.999
13428,27,664658568,0.999
13429,23,664658591,0.999
13430,23,664658614,0.999
13431,21,664658635,0.999
13432,25,664658660,0.999
13433,27,664658687,0.999
13434,24,664658711,0.999
13435,18,664658729,0.999
13436,24,664658753,0.999
13437,21,664658774,0.999
13438,21,664658795,0.999
13439,19,664658814,0.999
13440,25,664658839,0.999
13441,21,664658860,0.999
13442,15,664658875,0.999
13443,13,664658888,0.999
13444,19,664658907,0.999
13445,18,664658925,0.999
13446,20,664658945,0.999
13447,18,664658963,0.999
13448,19,664658982,0.999
13449,17,664658999,0.999
13450,22,664659021,0.999
13451,17,664659038,0.999
13452,17,664659055,0.999
13453,21,664659076,0.999
13454,16,664659092,0.999
13455,20,664659112,0.999
13456,17,664659129,0.999
13457,20,664659149,0.999
13458,26,664659175,0.999
13459,26,664659201,0.999
13460,19,664659220,0.999
13461,18,664659238,0.999
13462,17,664659255,0.999
13463,13,664659268,0.999
13464,25,664659293,0.999
13465,25,664659318,0.999
13466,38,664659356,0.999
13467,21,664659377,0.999
13468,34,664659411,0.999
13469,18,664659429,0.999
13470,25,664659454,0.999
13471,18,664659472,0.999
13472,25,664659497,0.999
13473,21,664659518,0.999
13474,25,664659543,0.999
13475,18,664659561,0.999
13476,14,664659575,0.999
13477,23,664659598,0.999
13478,23,664659621,0.999
13479,26,664659647,0.999
13480,17,664659664,0.999
13481,16,664659680,0.999
13482,28,664659708,0.999
13483,21,664659729,0.999
13484,24,664659753,0.999
13485,13,664659766,0.999
13486,23,664659789,0.999
13487,17,664659806,0.999
13488,25,664659831,0.999
13489,14,664659845,0.999
13490,17,664659862,0.999
13491,24,664659886,0.999
13492,26,664659912,0.999
13493,21,664659933,0.999
13494,22,664659955,0.999
13495,16,664659971,0.999
13496,31,664660002,0.999
13497,20,664660022,0.999
13498,23,664660045,0.999
13499,24,664660069,0.999
13500,20,664660089,0.999
13501,18,664660107,0.999
13502,21,664660128,0.999
13503,21,664660149,0.999
13504,21,664660170,0.999
13505,16,664660186,0.999
13506,17,664660203,0.999
13507,17,664660220,0.999
13508,21,664660241,0.999
13509,23,664660264,0.999
13510,13,664660277,0.999
13511,22,664660299,0.999
13512,19,664660318,0.999
13513,17,664660335,0.999
13514,20,664660355,0.999
13515,15,664660370,0.999
13516,23,664660393,0.999
13517,17,664660410,0.999
13518,14,664660424,0.999
13519,23,664660447,0.999
13520,27,664660474,0.999
13521,16,664660490,0.999
13522,14,664660504,0.999
13523,13,664660517,0.999
13524,22,664660539,0.999
13525,16,664660555,0.999
13526,16,664660571,0.999
13527,17,664660588,0.999
13528,24,664660612,0.999
13529,20,664660632,0.999
13530,16,664660648,0.999
13531,15,664660663,0.999
13532,24,664660687,0.999
13533,21,664660708,0.999
13534,24,664660732,0.999
13535,16,664660748,0.999
13536,10,664660758,0.999
13537,14,664660772,0.999
13538,18,664660790,0.999
13539,27,664660817,0.999
13540,27,664660844,0.999
13541,13,664660857,0.999
13542,18,664660875,0.999
13543,18,664660893,0.999
13544,14,664660907,0.999
13545,24,664660931,0.999
13546,22,664660953,0.999
13547,16,664660969,0.999
13548,20,664660989,0.999
13549,17,664661006,0.999
13550,14,664661020,0.999
13551,19,664661039,0.999
13552,24,664661063,0.999
13553,19,664661082,0.999
13554,13,664661095,0.999
13555,20,664661115,0.999
13556,19,664661134,0.999
13557,17,664661151,0.999
13558,21,664661172,0.999
13559,20,664661192,0.999
13560,15,664661207,0.999
13561,11,664661218,0.999
13562,10,664661228,0.999
13563,22,664661250,0.999
13564,15,664661265,0.999
13565,18,664661283,0.999
13566,20,664661303,0.999
13567,18,664661321,0.999
13568,15,664661336,0.999
13569,22,664661358,0.999
13570,17,664661375,0.999
13571,16,664661391,0.999
13572,21,664661412,0.999
13573,19,664661431,0.999
13574,23,664661454,0.999
13575,14,664661468,0.999
13576,25,664661493,0.999
13577,20,664661513,0.999
13578,13,664661526,0.999
13579,22,664661548,0.999
13580,21,664661569,0.999
13581,23,664661592,0.999
13582,24,664661616,0.999
13583,19,664661635,0.999
13584,27,664661662,0.999
13585,17,664661679,0.999
13586,21,664661700,0.999
13587,17,664661717,0.999
13588,17,664661734,0.999
13589,18,664661752,0.999
13590,22,664661774,0.999
13591,12,664661786,0.999
13592,17,664661803,0.999
13593,22,664661825,0.999
13594,23,664661848,0.999
13595,24,664661872,0.999
13596,24,664661896,0.999
13597,21,664661917,0.999
13598,18,664661935,0.999
13599,29,664661964,0.999
13600,21,664661985,0.999
13601,20,664662005,0.999
13602,24,664662029,0.999
13603,16,664662045,0.999
13604,18,664662063,0.999
13605,17,664662080,0.999
13606,18,664662098,0.999
13607,26,664662124,0.999
13608,20,664662144,0.999
13609,20,664662164,0.999
13610,17,664662181,0.999
13611,20,664662201,0.999
13612,23,664662224,0.999
13613,16,664662240,0.999
13614,23,664662263,0.999
13615,19,664662282,0.999
13616,11,664662293,0.999
13617,15,664662308,0.999
13618,25,664662333,0.999
13619,23,664662356,0.999
13620,19,664662375,0.999
13621,20,664662395,0.999
13622,21,664662416,0.999
13623,16,664662432,0.999
13624,18,664662450,0.999
13625,23,664662473,0.999
13626,21,664662494,0.999
13627,21,664662515,0.999
13628,20,664662535,0.999
13629,17,664662552,0.999
13630,24,664662576,0.999
13631,19,664662595,0.999
13632,26,664662621,0.999
13633,17,664662638,0.999
13634,11,664662649,0.999
13635,18,664662667,0.999
13636,21,664662688,0.999
13637,19,664662707,0.999
13638,19,664662726,0.999
13639,16,664662742,0.999
13640,14,664662756,0.999
13641,21,664662777,0.999
13642,15,664662792,0.999
13643,26,664662818,0.999
13644,17,664662835,0.999
13645,17,664662852,0.999
13646,26,664662878,0.999
13647,21,664662899,0.999
13648,16,664662915,0.999
13649,21,664662936,0.999
13650,16,664662952,0.999
13651,25,664662977,0.999
13652,16,664662993,0.999
13653,23,664663016,0.999
13654,16,664663032,0.999
13655,20,664663052,0.999
13656,14,664663066,0.999
13657,17,664663083,0.999
13658,16,664663099,0.999
13659,18,664663117,0.999
13660,16,664663133,0.999
13661,13,664663146,0.999
13662,15,664663161,0.999
13663,24,664663185,0.999
13664,22,664663207,0.999
13665,15,664663222,0.999
13666,22,664663244,0.999
13667,23,664663267,0.999
13668,17,664663284,0.999
13669,20,664663304,0.999
13670,19,664663323,0.999
13671,16,664663339,0.999
13672,19,664663358,0.999
13673,20,664663378,0.999
13674,20,664663398,0.999
13675,14,664663412,0.999
13676,20,664663432,0.999
13677,19,664663451,0.999
13678,17,664663468,0.999
13679,21,664663489,0.999
13680,19,664663508,0.999
13681,18,664663526,0.999
13682,19,664663545,0.999
13683,18,664663563,0.999
13684,17,664663580,0.999
13685,20,664663600,0.999
13686,21,664663621,0.999
13687,20,664663641,0.999
13688,15,664663656,0.999
13689,16,664663672,0.999
13690,26,664663698,0.999
13691,14,664663712,0.999
13692,17,664663729,0.999
13693,26,664663755,0.999
13694,20,664663775,0.999
13695,24,664663799,0.999
13696,24,664663823,0.999
13697,19,664663842,0.999
13698,21,664663863,0.999
13699,28,664663891,0.999
13700,22,664663913,0.999
13701,19,664663932,0.999
13702,14,664663946,0.999
13703,27,664663973,0.999
13704,21,664663994,0.999
13705,22,664664016,0.999
13706,18,664664034,0.999
13707,18,664664052,0.999
13708,18,664664070,0.999
13709,19,664664089,0.999
13710,29,664664118,0.999
13711,22,664664140,0.999
13712,19,664664159,0.999
13713,23,664664182,0.999
13714,32,664664214,0.999
13715,25,664664239,0.999
13716,20,664664259,0.999
13717,17,664664276,0.999
13718,18,664664294,0.999
13719,11,664664305,0.999
13720,20,664664325,0.999
13721,18,664664343,0.999
13722,19,664664362,0.999
13723,22,664664384,0.999
13724,27,664664411,0.999
13725,30,664664441,0.999
13726,18,664664459,0.999
13727,22,664664481,0.999
13728,25,664664506,0.999
13729,20,664664526,0.999
13730,19,664664545,0.999
13731,17,664664562,0.999
13732,22,664664584,0.999
13733,20,664664604,0.999
13734,13,664664617,0.999
13735,14,664664631,0.999
13736,20,664664651,0.999
13737,29,664664680,0.999
13738,20,664664700,0.999
13739,16,664664716,0.999
13740,28,664664744,0.999
13741,19,664664763,0.999
13742,20,664664783,0.999
13743,20,664664803,0.999
13744,11,664664814,0.999
13745,17,664664831,0.999
13746,25,664664856,0.999
13747,17,664664873,0.999
13748,15,664664888,0.999
13749,19,664664907,0.999
13750,19,664664926,0.999
13751,20,664664946,0.999
13752,18,664664964,0.999
13753,16,664664980,0.999
13754,22,664665002,0.999
13755,26,664665028,0.999
13756,22,664665050,0.999
13757,11,664665061,0.999
13758,24,664665085,0.999
13759,16,664665101,0.999
13760,23,664665124,0.999
13761,23,664665147,0.999
13762,31,664665178,0.999
13763,19,664665197,0.999
13764,26,664665223,0.999
13765,20,664665243,0.999
13766,16,664665259,0.999
13767,25,664665284,0.999
13768,16,664665300,0.999
13769,15,664665315,0.999
13770,19,664665334,0.999
13771,25,664665359,0.999
13772,22,664665381,0.999
13773,21,664665402,0.999
13774,21,664665423,0.999
13775,20,664665443,0.999
13776,15,664665458,0.999
13777,11,664665469,0.999
13778,25,664665494,0.999
13779,20,664665514,0.999
13780,26,664665540,0.999
13781,23,664665563,0.999
13782,22,664665585,0.999
13783,24,664665609,0.999
13784,18,664665627,0.999
13785,12,664665639,0.999
13786,19,664665658,0.999
13787,17,664665675,0.999
13788,22,664665697,0.999
13789,19,664665716,0.999
13790,17,664665733,0.999
13791,18,664665751,0.999
13792,20,664665771,0.999
13793,24,664665795,0.999
13794,20,664665815,0.999
13795,19,664665834,0.999
13796,20,664665854,0.999
13797,26,664665880,0.999
13798,18,664665898,0.999
13799,21,664665919,0.999
13800,16,664665935,0.999
13801,25,664665960,0.999
13802,21,664665981,0.999
13803,21,664666002,0.999
13804,17,664666019,0.999
13805,17,664666036,0.999
13806,22,664666058,0.999
13807,32,664666090,0.999
13808,28,664666118,0.999
13809,20,664666138,0.999
13810,15,664666153,0.999
13811,24,664666177,0.999
13812,15,664666192,0.999
13813,15,664666207,0.999
13814,12,664666219,0.999
13815,11,664666230,0.999
13816,18,664666248,0.999
13817,23,664666271,0.999
13818,27,664666298,0.999
13819,16,664666314,0.999
13820,22,664666336,0.999
13821,33,664666369,0.999
13822,28,664666397,0.999
13823,22,664666419,0.999
13824,14,664666433,0.999
13825,22,664666455,0.999
13826,18,664666473,0.999
13827,16,664666489,0.999
13828,20,664666509,0.999
13829,18,664666527,0.999
13830,18,664666545,0.999
13831,20,664666565,0.999
13832,27,664666592,0.999
13833,29,664666621,0.999
13834,17,664666638,0.999
13835,23,664666661,0.999
13836,19,664666680,0.999
13837,20,664666700,0.999
13838,17,664666717,0.999
13839,30,664666747,0.999
13840,21,664666768,0.999
13841,21,664666789,0.999
13842,25,664666814,0.999
13843,18,664666832,0.999
13844,21,664666853,0.999
13845,20,664666873,0.999
13846,16,664666889,0.999
13847,18,664666907,0.999
13848,11,664666918,0.999
13849,18,664666936,0.999
13850,24,664666960,0.999
13851,23,664666983,0.999
13852,17,664667000,0.999
13853,27,664667027,0.999
13854,13,664667040,0.999
13855,19,664667059,0.999
13856,22,664667081,0.999
13857,24,664667105,0.999
13858,21,664667126,0.999
13859,20,664667146,0.999
13860,22,664667168,0.999
13861,24,664667192,0.999
13862,24,664667216,0.999
13863,23,664667239,0.999
13864,18,664667257,0.999
13865,29,664667286,0.999
13866,32,664667318,0.999
13867,20,664667338,0.999
13868,28,664667366,0.999
13869,20,664667386,0.999
13870,15,664667401,0.999
13871,27,664667428,0.999
13872,17,664667445,0.999
13873,15,664667460,0.999
13874,16,664667476,0.999
13875,15,664667491,0.999
13876,16,664667507,0.999
13877,21,664667528,0.999
13878,22,664667550,0.999
13879,15,664667565,0.999
13880,16,664667581,0.999
13881,26,664667607,0.999
13882,24,664667631,0.999
13883,17,664667648,0.999
13884,19,664667667,0.999
13885,27,664667694,0.999
13886,25,664667719,0.999
13887,18,664667737,0.999
13888,20,664667757,0.999
13889,20,664667777,0.999
13890,21,664667798,0.999
13891,19,664667817,0.999
13892,17,664667834,0.999
13893,21,664667855,0.999
13894,22,664667877,0.999
13895,20,664667897,0.999
13896,25,664667922,0.999
13897,17,664667939,0.999
13898,26,664667965,0.999
13899,24,664667989,0.999
13900,17,664668006,0.999
13901,24,664668030,0.999
13902,14,664668044,0.999
13903,20,664668064,0.999
13904,16,664668080,0.999
13905,19,664668099,0.999
13906,20,664668119,0.999
13907,19,664668138,0.999
13908,14,664668152,0.999
13909,21,664668173,0.999
13910,17,664668190,0.999
13911,13,664668203,0.999
13912,17,664668220,0.999
13913,20,664668240,0.999
13914,27,664668267,0.999
13915,22,664668289,0.999
13916,18,664668307,0.999
13917,20,664668327,0.999
13918,25,664668352,0.999
13919,23,664668375,0.999
13920,15,664668390,0.999
13921,24,664668414,0.999
13922,17,664668431,0.999
13923,12,664668443,0.999
13924,32,664668475,0.999
13925,13,664668488,0.999
13926,21,664668509,0.999
13927,18,664668527,0.999
13928,17,664668544,0.999
13929,21,664668565,0.999
13930,13,664668578,0.999
13931,16,664668594,0.999
13932,23,664668617,0.999
13933,12,664668629,0.999
13934,20,664668649,0.999
13935,20,664668669,0.999
13936,22,664668691,0.999
13937,18,664668709,0.999
13938,17,664668726,0.999
13939,14,664668740,0.999
13940,19,664668759,0.999
13941,16,664668775,0.999
13942,24,664668799,0.999
13943,18,664668817,0.999
13944,24,664668841,0.999
13945,23,664668864,0.999
13946,20,664668884,0.999
13947,20,664668904,0.999
13948,35,664668939,0.999
13949,22,664668961,0.999
13950,20,664668981,0.999
13951,18,664668999,0.999
13952,18,664669017,0.999
13953,20,664669037,0.999
13954,23,664669060,0.999
13955,17,664669077,0.999
13956,22,664669099,0.999
13957,19,664669118,0.999
13958,17,664669135,0.999
13959,20,664669155,0.999
13960,23,664669178,0.999
13961,24,664669202,0.999
13962,16,664669218,0.999
13963,18,664669236,0.999
13964,16,664669252,0.999
13965,21,664669273,0.999
13966,28,664669301,0.999
13967,21,664669322,0.999
13968,23,664669345,0.999
13969,19,664669364,0.999
13970,26,664669390,0.999
13971,24,664669414,0.999
13972,20,664669434,0.999
13973,15,664669449,0.999
13974,19,664669468,0.999
13975,24,664669492,0.999
13976,13,664669505,0.999
13977,25,664669530,0.999
13978,22,664669552,0.999
13979,17,664669569,0.999
13980,34,664669603,0.999
13981,23,664669626,0.999
13982,28,664669654,0.999
13983,30,664669684,0.999
13984,22,664669706,0.999
13985,18,664669724,0.999
13986,22,664669746,0.999
13987,26,664669772,0.999
13988,27,664669799,0.999
13989,22,664669821,0.999
13990,23,664669844,0.999
13991,18,664669862,0.999
13992,17,664669879,0.999
13993,19,664669898,0.999
13994,22,664669920,0.999
13995,18,664669938,0.999
13996,27,664669965,0.999
13997,19,664669984,0.999
13998,22,664670006,0.999
13999,18,664670024,0.999
14000,18,664670042,0.999
14001,19,664670061,0.999
14002,22,664670083,0.999
14003,21,664670104,0.999
14004,20,664670124,0.999
14005,26,664670150,0.999
14006,19,664670169,0.999
14007,14,664670183,0.999
14008,26,664670209,0.999
14009,12,664670221,0.999
14010,22,664670243,0.999
14011,19,664670262,0.999
14012,20,664670282,0.999
14013,23,664670305,0.999
14014,19,664670324,0.999
14015,20,664670344,0.999
14016,16,664670360,0.999
14017,19,664670379,0.999
14018,14,664670393,0.999
14019,17,664670410,0.999
14020,19,664670429,0.999
14021,32,664670461,0.999
14022,15,664670476,0.999
14023,31,664670507,0.999
14024,17,664670524,0.999
14025,16,664670540,0.999
14026,23,664670563,0.999
14027,20,664670583,0.999
14028,22,664670605,0.999
14029,17,664670622,0.999
14030,23,664670645,0.999
14031,22,664670667,0.999
14032,17,664670684,0.999
14033,21,664670705,0.999
14034,20,664670725,0.999
14035,16,664670741,0.999
14036,21,664670762,0.999
14037,18,664670780,0.999
14038,23,664670803,0.999
14039,20,664670823,0.999
14040,16,664670839,0.999
14041,17,664670856,0.999
14042,20,664670876,0.999
14043,16,664670892,0.999
14044,18,664670910,0.999
14045,18,664670928,0.999
14046,14,664670942,0.999
14047,20,664670962,0.999
14048,21,664670983,0.999
14049,14,664670997,0.999
14050,24,664671021,0.999
14051,22,664671043,0.999
14052,12,664671055,0.999
14053,22,664671077,0.999
14054,14,664671091,0.999
14055,15,664671106,0.999
14056,15,664671121,0.999
14057,12,664671133,0.999
14058,18,664671151,0.999
14059,23,664671174,0.999
14060,22,664671196,0.999
14061,17,664671213,0.999
14062,21,664671234,0.999
14063,25,664671259,0.999
14064,17,664671276,0.999
14065,16,664671292,0.999
14066,15,664671307,0.999
14067,22,664671329,0.999
14068,16,664671345,0.999
14069,20,664671365,0.999
14070,17,664671382,0.999
14071,17,664671399,0.999
14072,24,664671423,0.999
14073,18,664671441,0.999
14074,16,664671457,0.999
14075,20,664671477,0.999
14076,24,664671501,0.999
14077,18,664671519,0.999
14078,15,664671534,0.999
14079,15,664671549,0.999
14080,6,664671555,0.999
14081,22,664671577,0.999
14082,25,664671602,0.999
14083,23,664671625,0.999
14084,18,664671643,0.999
14085,9,664671652,0.999
14086,16,664671668,0.999
14087,17,664671685,0.999
14088,15,664671700,0.999
14089,18,664671718,0.999
14090,21,664671739,0.999
14091,20,664671759,0.999
14092,17,664671776,0.999
14093,12,664671788,0.999
14094,20,664671808,0.999
14095,26,664671834,0.999
14096,17,664671851,0.999
14097,20,664671871,0.999
14098,12,664671883,0.999
14099,18,664671901,0.999
14100,12,664671913,0.999
14101,16,664671929,0.999
14102,20,664671949,0.999
14103,25,664671974,0.999
14104,22,664671996,0.999
14105,22,664672018,0.999
14106,22,664672040,0.999
14107,17,664672057,0.999
14108,22,664672079,0.999
14109,14,664672093,0.999
14110,20,664672113,0.999
14111,20,664672133,0.999
14112,18,664672151,0.999
14113,23,664672174,0.999
14114,19,664672193,0.999
14115,13,664672206,0.999
14116,19,664672225,0.999
14117,17,664672242,0.999
14118,14,664672256,0.999
14119,17,664672273,0.999
14120,32,664672305,0.999
14121,19,664672324,0.999
14122,11,664672335,0.999
14123,13,664672348,0.999
14124,25,664672373,0.999
14125,22,664672395,0.999
14126,26,664672421,0.999
14127,21,664672442,0.999
14128,23,664672465,0.999
14129,26,664672491,0.999
14130,22,664672513,0.999
14131,8,664672521,0.999
14132,15,664672536,0.999
14133,26,664672562,0.999
14134,20,664672582,0.999
14135,20,664672602,0.999
14136,23,664672625,0.999
14137,21,664672646,0.999
14138,20,664672666,0.999
14139,22,664672688,0.999
14140,14,664672702,0.999
14141,24,664672726,0.999
14142,16,664672742,0.999
14143,17,664672759,0.999
14144,24,664672783,0.999
14145,20,664672803,0.999
14146,17,664672820,0.999
14147,18,664672838,0.999
14148,29,664672867,0.999
14149,21,664672888,0.999
14150,12,664672900,0.999
14151,18,664672918,0.999
14152,13,664672931,0.999
14153,21,664672952,0.999
14154,20,664672972,0.999
14155,16,664672988,0.999
14156,15,664673003,0.999
14157,16,664673019,0.999
14158,25,664673044,0.999
14159,22,664673066,0.999
14160,22,664673088,0.999
14161,30,664673118,0.999
14162,17,664673135,0.999
14163,18,664673153,0.999
14164,23,664673176,0.999
14165,18,664673194,0.999
14166,21,664673215,0.999
14167,18,664673233,0.999
14168,23,664673256,0.999
14169,22,664673278,0.999
14170,16,664673294,0.999
14171,19,664673313,0.999
14172,18,664673331,0.999
14173,24,664673355,0.999
14174,21,664673376,0.999
14175,27,664673403,1.0
14176,18,664673421,1.0
14177,21,664673442,1.0
14178,15,664673457,1.0
14179,24,664673481,1.0
14180,23,664673504,1.0
14181,19,664673523,1.0
14182,14,664673537,1.0
14183,19,664673556,1.0
14184,18,664673574,1.0
14185,15,664673589,1.0
14186,19,664673608,1.0
14187,19,664673627,1.0
14188,21,664673648,1.0
14189,16,664673664,1.0
14190,18,664673682,1.0
14191,24,664673706,1.0
14192,18,664673724,1.0
14193,15,664673739,1.0
14194,15,664673754,1.0
14195,18,664673772,1.0
14196,23,664673795,1.0
14197,27,664673822,1.0
14198,14,664673836,1.0
14199,17,664673853,1.0
14200,14,664673867,1.0
14201,16,664673883,1.0
14202,21,664673904,1.0
14203,18,664673922,1.0
14204,20,664673942,1.0
14205,22,664673964,1.0
14206,20,664673984,1.0
14207,25,664674009,1.0
14208,22,664674031,1.0
14209,15,664674046,1.0
14210,12,664674058,1.0
14211,12,664674070,1.0
14212,15,664674085,1.0
14213,13,664674098,1.0
14214,20,664674118,1.0
14215,17,664674135,1.0
14216,14,664674149,1.0
14217,16,664674165,1.0
14218,23,664674188,1.0
14219,21,664674209,1.0
14220,12,664674221,1.0
14221,20,664674241,1.0
14222,20,664674261,1.0
14223,17,664674278,1.0
14224,22,664674300,1.0
14225,23,664674323,1.0
14226,28,664674351,1.0
14227,23,664674374,1.0
14228,15,664674389,1.0
14229,16,664674405,1.0
14230,28,664674433,1.0
14231,19,664674452,1.0
14232,15,664674467,1.0
14233,22,664674489,1.0
14234,17,664674506,1.0
14235,12,664674518,1.0
14236,12,664674530,1.0
14237,21,664674551,1.0
14238,12,664674563,1.0
14239,19,664674582,1.0
14240,24,664674606,1.0
14241,19,664674625,1.0
14242,23,664674648,1.0
14243,18,664674666,1.0
14244,12,664674678,1.0
14245,13,664674691,1.0
14246,19,664674710,1.0
14247,23,664674733,1.0
14248,22,664674755,1.0
14249,25,664674780,1.0
14250,27,664674807,1.0
14251,25,664674832,1.0
14252,25,664674857,1.0
14253,18,664674875,1.0
14254,22,664674897,1.0
14255,24,664674921,1.0
14256,24,664674945,1.0
14257,19,664674964,1.0
14258,18,664674982,1.0
14259,24,664675006,1.0
14260,16,664675022,1.0
14261,24,664675046,1.0
14262,18,664675064,1.0
14263,20,664675084,1.0
14264,18,664675102,1.0
