Sample	Contig	Covered Fraction
aligned	uvig_294633	0
aligned	uvig_294642	0
aligned	uvig_294643	0.019743964
aligned	uvig_294645	0
aligned	uvig_294646	0
aligned	uvig_294649	0
aligned	uvig_294650	0
aligned	uvig_294651	0.020166025
aligned	uvig_294658	0
aligned	uvig_294660	0.061487015
aligned	uvig_294662	0
aligned	uvig_294663	0
aligned	uvig_294665	0.18589701
aligned	uvig_294666	0.01900419
aligned	uvig_294667	0
aligned	uvig_294668	0
aligned	uvig_294670	0
aligned	uvig_294672	0
aligned	uvig_294681	0.015229339
aligned	uvig_294682	0
aligned	uvig_294683	0.016258048
aligned	uvig_294684	0
aligned	uvig_294685	0
aligned	uvig_294688	0
aligned	uvig_294689	0.06319875
aligned	uvig_294690	0
aligned	uvig_294691	0
aligned	uvig_294699	0
aligned	uvig_294702	0
aligned	uvig_294703	0
aligned	uvig_294704	0
aligned	uvig_294705	0
aligned	uvig_294706	0.02191669
aligned	uvig_294708	0
aligned	uvig_294712	0.15713906
aligned	uvig_294714	0
aligned	uvig_294715	0
aligned	uvig_294716	0
aligned	uvig_294719	0
aligned	uvig_294721	0
aligned	uvig_294723	0
aligned	uvig_294736	0.05278566
aligned	uvig_294737	0
aligned	uvig_294744	0
aligned	uvig_294747	0
aligned	uvig_294749	0
aligned	uvig_294752	0
aligned	uvig_294754	0
aligned	uvig_294763	0
aligned	uvig_294764	0
aligned	uvig_294765	0.02269518
aligned	uvig_294768	0
aligned	uvig_294769	0
aligned	uvig_294772	0
aligned	uvig_294775	0.021396229
aligned	uvig_294776	0
aligned	uvig_294777	0.06927285
aligned	uvig_294781	0
aligned	uvig_294782	0
aligned	uvig_294784	0
aligned	uvig_294790	0.06358513
aligned	uvig_294792	0
aligned	uvig_294809	0
aligned	uvig_294817	0
aligned	uvig_294820	0
aligned	uvig_294822	0
aligned	uvig_294823	0
aligned	uvig_294824	0
aligned	uvig_294827	0.13723482
aligned	uvig_294830	0
aligned	uvig_294833	0
aligned	uvig_294835	0
aligned	uvig_294844	0
aligned	uvig_294848	0
aligned	uvig_294849	0
aligned	uvig_294850	0
aligned	uvig_294851	0
aligned	uvig_294852	0
aligned	uvig_294857	0
aligned	uvig_294859	0
aligned	uvig_294860	0
aligned	uvig_294863	0
aligned	uvig_294866	0.021794131
aligned	uvig_294869	0
aligned	uvig_294870	0.116386734
aligned	uvig_294873	0
aligned	uvig_294878	0
aligned	uvig_294882	0.06372669
aligned	uvig_294886	0
aligned	uvig_294888	0
aligned	uvig_294891	0
aligned	uvig_294893	0
aligned	uvig_294898	0
aligned	uvig_294903	0
aligned	uvig_294910	0
aligned	uvig_294911	0
aligned	uvig_294917	0
aligned	uvig_294918	0
aligned	uvig_294935	0
aligned	uvig_294936	0
aligned	uvig_294937	0
aligned	uvig_294945	0
aligned	uvig_294948	0.21526155
aligned	uvig_294950	0.047744885
aligned	uvig_294954	0.039845087
aligned	uvig_294956	0
aligned	uvig_294959	0.030593425
aligned	uvig_294960	0
aligned	uvig_294965	0
aligned	uvig_294966	0
aligned	uvig_294967	0.33795398
aligned	uvig_294968	0
aligned	uvig_294969	0
aligned	uvig_294970	0
aligned	uvig_294991	0.13445175
aligned	uvig_295002	0
aligned	uvig_295004	0.08430599
aligned	uvig_295005	0.28162518
aligned	uvig_295006	0
aligned	uvig_295007	0
aligned	uvig_295008	0
aligned	uvig_295009	0.11336731
aligned	uvig_295010	0.162505
aligned	uvig_295012	0
aligned	uvig_295024	0
aligned	uvig_295025	0.029438643
aligned	uvig_295026	0.09617058
aligned	uvig_295029	0
aligned	uvig_295035	0
aligned	uvig_295036	0.060972586
aligned	uvig_295039	0
aligned	uvig_295040	0
aligned	uvig_295043	0.104463436
aligned	uvig_295044	0
aligned	uvig_295052	0
aligned	uvig_295056	0
aligned	uvig_295084	0
aligned	uvig_295097	0
aligned	uvig_295099	0
aligned	uvig_295103	0
aligned	uvig_295104	0.065915376
aligned	uvig_295105	0
aligned	uvig_295106	0.011857707
aligned	uvig_295113	0.39449143
aligned	uvig_295114	0.28315648
aligned	uvig_295115	0
aligned	uvig_295119	0
aligned	uvig_295122	0
aligned	uvig_295140	0
aligned	uvig_295142	0
aligned	uvig_295145	0
aligned	uvig_295147	0
aligned	uvig_295148	0
aligned	uvig_295151	0
aligned	uvig_295152	0
aligned	uvig_295155	0
aligned	uvig_295156	0
aligned	uvig_295162	0.1357483
aligned	uvig_295163	0
aligned	uvig_295167	0.07443072
aligned	uvig_295168	0.069348924
aligned	uvig_295169	0
aligned	uvig_295171	0
aligned	uvig_295181	0.013438031
aligned	uvig_295196	0.024958165
aligned	uvig_295197	0
aligned	uvig_295206	0
aligned	uvig_295212	0
aligned	uvig_295216	0
aligned	uvig_295217	0
aligned	uvig_295218	0
aligned	uvig_295219	0
aligned	uvig_295221	0
aligned	uvig_295222	0.05390981
aligned	uvig_295230	0
aligned	uvig_295231	0
aligned	uvig_295232	0
aligned	uvig_295233	0
aligned	uvig_295235	0.023807935
aligned	uvig_295236	0.12076608
aligned	uvig_295238	0
aligned	uvig_295239	0
aligned	uvig_295240	0
aligned	uvig_295248	0
aligned	uvig_295249	0
aligned	uvig_295251	0
aligned	uvig_295252	0
aligned	uvig_295255	0
aligned	uvig_295261	0
aligned	uvig_295262	0
aligned	uvig_295264	0
aligned	uvig_295266	0
aligned	uvig_295269	0
aligned	uvig_295284	0
aligned	uvig_295285	0
aligned	uvig_295286	0.016912403
aligned	uvig_295287	0
aligned	uvig_295288	0
aligned	uvig_295292	0
aligned	uvig_295293	0
aligned	uvig_295294	0.02993095
aligned	uvig_295298	0
aligned	uvig_295299	0
aligned	uvig_295302	0
aligned	uvig_295318	0
aligned	uvig_295319	0
aligned	uvig_295325	0.015965924
aligned	uvig_295329	0
aligned	uvig_295340	0.03544135
aligned	uvig_295343	0
aligned	uvig_295345	0
aligned	uvig_295348	0
aligned	uvig_295351	0.1491255
aligned	uvig_295352	0
aligned	uvig_295357	0
aligned	uvig_295360	0.07908563
aligned	uvig_295381	0
aligned	uvig_295382	0
aligned	uvig_295383	0
aligned	uvig_295384	0
aligned	uvig_295385	0
aligned	uvig_295386	0
aligned	uvig_295390	0
aligned	uvig_295391	0
aligned	uvig_295394	0
aligned	uvig_295395	0
aligned	uvig_295398	0
aligned	uvig_295402	0
aligned	uvig_295403	0
aligned	uvig_295406	0
aligned	uvig_295407	0
aligned	uvig_295410	0
aligned	uvig_295429	0
aligned	uvig_295430	0
aligned	uvig_295434	0
aligned	uvig_295435	0.010565354
aligned	uvig_295436	0
aligned	uvig_295437	0
aligned	uvig_295438	0
aligned	uvig_295441	0
aligned	uvig_295442	0
aligned	uvig_295443	0
aligned	uvig_295445	0
aligned	uvig_295446	0
aligned	uvig_295451	0
aligned	uvig_295453	0
aligned	uvig_295454	0.092708334
aligned	uvig_295455	0
aligned	uvig_295456	0
aligned	uvig_295457	0
aligned	uvig_295458	0
aligned	uvig_295461	0
aligned	uvig_295467	0
aligned	uvig_295483	0
aligned	uvig_295485	0
aligned	uvig_295496	0
aligned	uvig_295499	0
aligned	uvig_295500	0
aligned	uvig_295501	0
aligned	uvig_295507	0
aligned	uvig_295508	0.11652083
aligned	uvig_295511	0.011561136
aligned	uvig_295512	0.014025636
aligned	uvig_295517	0
aligned	uvig_295529	0.017068405
aligned	uvig_295530	0.03062777
aligned	uvig_295531	0.027156
aligned	uvig_295533	0
aligned	uvig_295537	0
aligned	uvig_295538	0
aligned	uvig_295539	0
aligned	uvig_295543	0
aligned	uvig_295544	0
aligned	uvig_295546	0.17995784
aligned	uvig_295547	0
aligned	uvig_295551	0
aligned	uvig_295552	0.12623693
aligned	uvig_295554	0
aligned	uvig_295556	0.11247098
aligned	uvig_295559	0
aligned	uvig_295562	0
aligned	uvig_295565	0
aligned	uvig_295567	0.17094536
aligned	uvig_295586	0
aligned	uvig_295590	0
aligned	uvig_295592	0
aligned	uvig_295594	0
aligned	uvig_295595	0
aligned	uvig_295596	0
aligned	uvig_295603	0
aligned	uvig_295604	0.116830155
aligned	uvig_295615	0
aligned	uvig_295616	0
aligned	uvig_295618	0
aligned	uvig_295620	0
aligned	uvig_295621	0
aligned	uvig_295622	0
aligned	uvig_295623	0
aligned	uvig_295625	0
aligned	uvig_295627	0.4604687
aligned	uvig_295630	0.010874974
aligned	uvig_295632	0.12585832
aligned	uvig_295645	0
aligned	uvig_295651	0
aligned	uvig_295655	0
aligned	uvig_295656	0
aligned	uvig_295658	0.014727874
aligned	uvig_295659	0.016071081
aligned	uvig_295662	0
aligned	uvig_295664	0
aligned	uvig_295665	0
aligned	uvig_295667	0
aligned	uvig_295670	0
aligned	uvig_295674	0
aligned	uvig_295676	0
aligned	uvig_295678	0
aligned	uvig_295680	0
aligned	uvig_295681	0
aligned	uvig_295683	0
aligned	uvig_295689	0
aligned	uvig_295693	0.026001947
aligned	uvig_295694	0
aligned	uvig_295697	0
aligned	uvig_295698	0.09237932
aligned	uvig_295700	0.10441599
aligned	uvig_295702	0
aligned	uvig_295703	0
aligned	uvig_295705	0
aligned	uvig_295716	0
aligned	uvig_295717	0
aligned	uvig_295718	0
aligned	uvig_295720	0
aligned	uvig_295726	0
aligned	uvig_295727	0
aligned	uvig_295728	0
aligned	uvig_295731	0
aligned	uvig_295732	0
aligned	uvig_295741	0
aligned	uvig_295754	0
aligned	uvig_295756	0.049350377
aligned	uvig_295759	0
aligned	uvig_295761	0
aligned	uvig_295764	0
aligned	uvig_295765	0.014023224
aligned	uvig_295768	0
aligned	uvig_295769	0
aligned	uvig_295770	0.023293702
aligned	uvig_295771	0
aligned	uvig_295774	0.035145074
aligned	uvig_295776	0
aligned	uvig_295778	0
aligned	uvig_295779	0
aligned	uvig_295780	0
aligned	uvig_295785	0
aligned	uvig_295789	0
aligned	uvig_295795	0
aligned	uvig_295819	0
aligned	uvig_295824	0.45515072
aligned	uvig_295828	0
aligned	uvig_295847	0
aligned	uvig_295849	0
aligned	uvig_295852	0
aligned	uvig_295855	0
aligned	uvig_295859	0
aligned	uvig_295863	0
aligned	uvig_295864	0
aligned	uvig_295867	0
aligned	uvig_295868	0
aligned	uvig_295869	0
aligned	uvig_295888	0
aligned	uvig_295889	0
aligned	uvig_295899	0
aligned	uvig_295900	0
aligned	uvig_295901	0.44602305
aligned	uvig_295902	0
aligned	uvig_295903	0.0635309
aligned	uvig_295907	0
aligned	uvig_295909	0
aligned	uvig_295913	0.18499297
aligned	uvig_295915	0
aligned	uvig_295920	0
aligned	uvig_295945	0
aligned	uvig_295947	0.021919845
aligned	uvig_295950	0
aligned	uvig_295951	0
aligned	uvig_295952	0
aligned	uvig_295955	0
aligned	uvig_295956	0
aligned	uvig_295958	0
aligned	uvig_295959	0
aligned	uvig_295960	0
aligned	uvig_295961	0
aligned	uvig_295962	0
aligned	uvig_295973	0.018891431
aligned	uvig_295974	0
aligned	uvig_295975	0
aligned	uvig_295976	0
aligned	uvig_295978	0
aligned	uvig_295980	0
aligned	uvig_295981	0
aligned	uvig_295982	0.021785932
aligned	uvig_295983	0
aligned	uvig_295984	0
aligned	uvig_295992	0
aligned	uvig_295993	0
aligned	uvig_295995	0
aligned	uvig_296001	0
aligned	uvig_296002	0
aligned	uvig_296004	0
aligned	uvig_296006	0.019583685
aligned	uvig_296009	0
aligned	uvig_296010	0
aligned	uvig_296013	0
aligned	uvig_296016	0
aligned	uvig_296024	0
aligned	uvig_296027	0
aligned	uvig_296028	0
aligned	uvig_296029	0.11321375
aligned	uvig_296030	0
aligned	uvig_296031	0
aligned	uvig_296032	0
aligned	uvig_296033	0
aligned	uvig_296035	0
aligned	uvig_296040	0.02304717
aligned	uvig_296047	0
aligned	uvig_296049	0
aligned	uvig_296080	0
aligned	uvig_296082	0.2958258
aligned	uvig_296084	0
aligned	uvig_296085	0
aligned	uvig_296086	0
aligned	uvig_296087	0
aligned	uvig_296099	0
aligned	uvig_296101	0.059311096
aligned	uvig_296104	0.011378719
aligned	uvig_296105	0
aligned	uvig_296106	0
aligned	uvig_296109	0
aligned	uvig_296110	0
aligned	uvig_296112	0.09183423
aligned	uvig_296138	0
aligned	uvig_296147	0
aligned	uvig_296149	0
aligned	uvig_296150	0
aligned	uvig_296151	0
aligned	uvig_296152	0.0135107115
aligned	uvig_296158	0
aligned	uvig_296159	0
aligned	uvig_296166	0
aligned	uvig_296168	0.090653084
aligned	uvig_296169	0.089841895
aligned	uvig_296170	0.03497688
aligned	uvig_296172	0.019431356
aligned	uvig_296173	0
aligned	uvig_296174	0.016312057
aligned	uvig_296175	0
aligned	uvig_296177	0
aligned	uvig_296180	0
aligned	uvig_296184	0
aligned	uvig_296186	0.014202031
aligned	uvig_296188	0
aligned	uvig_296189	0.11924262
aligned	uvig_296197	0.07801419
aligned	uvig_296198	0
aligned	uvig_296199	0.05263158
aligned	uvig_296200	0
aligned	uvig_296201	0.031344343
aligned	uvig_296212	0
aligned	uvig_296218	0
aligned	uvig_296219	0
aligned	uvig_296220	0
aligned	uvig_296222	0
aligned	uvig_296223	0
aligned	uvig_296231	0
aligned	uvig_296232	0
aligned	uvig_296233	0
aligned	uvig_296244	0
aligned	uvig_296263	0
aligned	uvig_296264	0.12108028
aligned	uvig_296266	0
aligned	uvig_296270	0
aligned	uvig_296274	0
aligned	uvig_296275	0
aligned	uvig_296280	0
aligned	uvig_296283	0
aligned	uvig_296284	0
aligned	uvig_296285	0
aligned	uvig_296287	0
aligned	uvig_296288	0
aligned	uvig_296322	0
aligned	uvig_296324	0
aligned	uvig_296325	0
aligned	uvig_296327	0
aligned	uvig_296330	0
aligned	uvig_296332	0
aligned	uvig_296333	0
aligned	uvig_296334	0
aligned	uvig_296336	0
aligned	uvig_296337	0
aligned	uvig_296339	0
aligned	uvig_296340	0
aligned	uvig_296341	0
aligned	uvig_296343	0
aligned	uvig_296344	0
aligned	uvig_296345	0
aligned	uvig_296351	0
aligned	uvig_296355	0
aligned	uvig_296356	0
aligned	uvig_296375	0
aligned	uvig_296377	0
aligned	uvig_296385	0
aligned	uvig_296386	0.045160897
aligned	uvig_296387	0
aligned	uvig_296388	0
aligned	uvig_296391	0.05148972
aligned	uvig_296393	0.40923467
aligned	uvig_296395	0
aligned	uvig_296397	0
aligned	uvig_296398	0.015643647
aligned	uvig_296400	0.12419011
aligned	uvig_296401	0
aligned	uvig_296404	0
aligned	uvig_296405	0
aligned	uvig_296406	0
aligned	uvig_296408	0
aligned	uvig_296409	0.061573222
aligned	uvig_296413	0
aligned	uvig_296417	0
aligned	uvig_296419	0
aligned	uvig_296423	0
aligned	uvig_296426	0
aligned	uvig_296448	0.20175919
aligned	uvig_296459	0
aligned	uvig_296460	0
aligned	uvig_296461	0.061148856
aligned	uvig_296464	0
aligned	uvig_296465	0
aligned	uvig_296466	0
aligned	uvig_296467	0.026160112
aligned	uvig_296468	0
aligned	uvig_296469	0
aligned	uvig_296470	0
aligned	uvig_296472	0
aligned	uvig_296473	0
aligned	uvig_296474	0
aligned	uvig_296476	0
aligned	uvig_296478	0
aligned	uvig_296484	0.47167006
aligned	uvig_296485	0.18932207
aligned	uvig_296488	0
aligned	uvig_296489	0
aligned	uvig_296491	0
aligned	uvig_296492	0
aligned	uvig_296493	0
aligned	uvig_296494	0
aligned	uvig_296495	0.011085331
aligned	uvig_296496	0.040626578
aligned	uvig_296497	0
aligned	uvig_296498	0
aligned	uvig_296501	0
aligned	uvig_296502	0
aligned	uvig_296504	0
aligned	uvig_296519	0
aligned	uvig_296520	0
aligned	uvig_296527	0
aligned	uvig_296536	0
aligned	uvig_296537	0
aligned	uvig_296538	0
aligned	uvig_296547	0
aligned	uvig_296551	0
aligned	uvig_296552	0
aligned	uvig_296553	0
aligned	uvig_296554	0
aligned	uvig_296555	0
aligned	uvig_296559	0
aligned	uvig_296560	0
aligned	uvig_296561	0.547652
aligned	uvig_296563	0
aligned	uvig_296564	0.031994212
aligned	uvig_296567	0
aligned	uvig_296591	0
aligned	uvig_296593	0
aligned	uvig_296601	0
aligned	uvig_296603	0.020708038
aligned	uvig_296604	0.021335592
aligned	uvig_296605	0
aligned	uvig_296606	0
aligned	uvig_296611	0.079198316
aligned	uvig_296613	0
aligned	uvig_296638	0
aligned	uvig_296639	0
aligned	uvig_296640	0.08624891
aligned	uvig_296641	0
aligned	uvig_296645	0.04096821
aligned	uvig_296648	0
aligned	uvig_296650	0
aligned	uvig_296651	0
aligned	uvig_296657	0
aligned	uvig_296659	0
aligned	uvig_296661	0
aligned	uvig_296662	0
aligned	uvig_296663	0.033104748
aligned	uvig_296664	0
aligned	uvig_296669	0
aligned	uvig_296672	0
aligned	uvig_296674	0
aligned	uvig_296677	0
aligned	uvig_296680	0
aligned	uvig_296693	0
aligned	uvig_296695	0
aligned	uvig_296696	0
aligned	uvig_296697	0
aligned	uvig_296699	0
aligned	uvig_296713	0
aligned	uvig_296716	0
aligned	uvig_296724	0
aligned	uvig_296725	0.11352824
aligned	uvig_296728	0
aligned	uvig_296729	0.012692809
aligned	uvig_296731	0.033935163
aligned	uvig_296733	0
aligned	uvig_296734	0
aligned	uvig_296735	0
aligned	uvig_296736	0
aligned	uvig_296737	0
aligned	uvig_296740	0
aligned	uvig_296742	0
aligned	uvig_296760	0
aligned	uvig_296761	0
aligned	uvig_296762	0
aligned	uvig_296764	0
aligned	uvig_296765	0
aligned	uvig_296767	0
aligned	uvig_296769	0
aligned	uvig_296770	0
aligned	uvig_296773	0
aligned	uvig_296775	0
aligned	uvig_296776	0
aligned	uvig_296777	0
aligned	uvig_296781	0
aligned	uvig_296784	0
aligned	uvig_296800	0
aligned	uvig_296801	0
aligned	uvig_296802	0
aligned	uvig_296803	0
aligned	uvig_296804	0
aligned	uvig_296812	0.037437126
aligned	uvig_296813	0.012830086
aligned	uvig_296815	0.025750212
aligned	uvig_296818	0
aligned	uvig_296819	0
aligned	uvig_296824	0
aligned	uvig_296825	0
aligned	uvig_296826	0
aligned	uvig_296829	0
aligned	uvig_296830	0
aligned	uvig_296832	0
aligned	uvig_296849	0.06081726
aligned	uvig_296864	0
aligned	uvig_296865	0
aligned	uvig_296866	0
aligned	uvig_296867	0
aligned	uvig_296868	0.038892187
aligned	uvig_296869	0
aligned	uvig_296871	0
aligned	uvig_296872	0
aligned	uvig_296873	0
aligned	uvig_296874	0
aligned	uvig_296875	0
aligned	uvig_296877	0
aligned	uvig_296879	0
aligned	uvig_296899	0
aligned	uvig_296900	0
aligned	uvig_296903	0
aligned	uvig_296904	0
aligned	uvig_296908	0.0113846455
aligned	uvig_296909	0
aligned	uvig_296912	0
aligned	uvig_296916	0
aligned	uvig_296918	0.122793555
aligned	uvig_296919	0
aligned	uvig_296920	0.013832283
aligned	uvig_296921	0
aligned	uvig_296923	0
aligned	uvig_296925	0
aligned	uvig_296927	0
aligned	uvig_296929	0
aligned	uvig_296937	0
aligned	uvig_296956	0.03359116
aligned	uvig_296958	0.04336692
aligned	uvig_296959	0
aligned	uvig_296966	0
aligned	uvig_296967	0
aligned	uvig_296977	0
aligned	uvig_296980	0
aligned	uvig_296982	0
aligned	uvig_296983	0
aligned	uvig_296985	0.02017832
aligned	uvig_296986	0
aligned	uvig_296989	0
aligned	uvig_296996	0
aligned	uvig_296997	0
aligned	uvig_296998	0.010523798
aligned	uvig_296999	0
aligned	uvig_297002	0
aligned	uvig_297031	0
aligned	uvig_297032	0
aligned	uvig_297042	0
aligned	uvig_297044	0.014459209
aligned	uvig_297046	0
aligned	uvig_297050	0
aligned	uvig_297066	0
aligned	uvig_297067	0
aligned	uvig_297068	0
aligned	uvig_297069	0
aligned	uvig_297070	0
aligned	uvig_297071	0
aligned	uvig_297072	0
aligned	uvig_297073	0
aligned	uvig_297080	0
aligned	uvig_297081	0
aligned	uvig_297082	0
aligned	uvig_297083	0
aligned	uvig_297084	0
aligned	uvig_297085	0
aligned	uvig_297086	0
aligned	uvig_297090	0
aligned	uvig_297092	0
aligned	uvig_297093	0
aligned	uvig_297113	0.21149464
aligned	uvig_297114	0
aligned	uvig_297115	0.2332378
aligned	uvig_297117	0
aligned	uvig_297119	0
aligned	uvig_297120	0.103582926
aligned	uvig_297121	0
aligned	uvig_297122	0
aligned	uvig_297123	0.15854433
aligned	uvig_297134	0.035377122
aligned	uvig_297135	0
aligned	uvig_297136	0
aligned	uvig_297137	0
aligned	uvig_297138	0
aligned	uvig_297140	0
aligned	uvig_297141	0
aligned	uvig_297165	0
aligned	uvig_297172	0
aligned	uvig_297173	0
aligned	uvig_297174	0
aligned	uvig_297178	0
aligned	uvig_297180	0
aligned	uvig_297183	0
aligned	uvig_297199	0.7064344
aligned	uvig_297200	0.25896025
aligned	uvig_297202	0
aligned	uvig_297203	0.03791149
aligned	uvig_297204	0
aligned	uvig_297211	0
aligned	uvig_297214	0.15772834
aligned	uvig_297217	0
aligned	uvig_297218	0.2551532
aligned	uvig_297219	0
aligned	uvig_297220	0.021061558
aligned	uvig_297223	0
aligned	uvig_297237	0
aligned	uvig_297238	0
aligned	uvig_297241	0
aligned	uvig_297245	0
aligned	uvig_297247	0.09988062
aligned	uvig_297248	0.077178374
aligned	uvig_297255	0
aligned	uvig_297256	0
aligned	uvig_297257	0.07591069
aligned	uvig_297258	0
aligned	uvig_297259	0
aligned	uvig_297264	0
aligned	uvig_297265	0
aligned	uvig_297266	0
aligned	uvig_297275	0
aligned	uvig_297277	0
aligned	uvig_297278	0
aligned	uvig_297279	0
aligned	uvig_297280	0
aligned	uvig_297285	0.035129342
aligned	uvig_297286	0
aligned	uvig_297304	0
aligned	uvig_297306	0
aligned	uvig_297307	0
aligned	uvig_297309	0.016937537
aligned	uvig_297310	0
aligned	uvig_297311	0
aligned	uvig_297313	0
aligned	uvig_297315	0
aligned	uvig_297317	0
aligned	uvig_297326	0
aligned	uvig_297328	0
aligned	uvig_297330	0
aligned	uvig_297332	0
aligned	uvig_297333	0
aligned	uvig_297335	0
aligned	uvig_297336	0
aligned	uvig_297337	0
aligned	uvig_297338	0
aligned	uvig_297345	0
aligned	uvig_297346	0.17956263
aligned	uvig_297347	0
aligned	uvig_297348	0
aligned	uvig_297351	0
aligned	uvig_297353	0
aligned	uvig_297354	0
aligned	uvig_297359	0
aligned	uvig_297360	0
aligned	uvig_297361	0
aligned	uvig_297362	0
aligned	uvig_297382	0
aligned	uvig_297383	0
aligned	uvig_297384	0
aligned	uvig_297388	0
aligned	uvig_297400	0
aligned	uvig_297401	0
aligned	uvig_297407	0
aligned	uvig_297409	0
aligned	uvig_297412	0
aligned	uvig_297414	0
aligned	uvig_297416	0
aligned	uvig_297421	0
aligned	uvig_297429	0
aligned	uvig_297460	0
aligned	uvig_297463	0
aligned	uvig_297464	0
aligned	uvig_297465	0
aligned	uvig_297466	0
aligned	uvig_297467	0
aligned	uvig_297468	0
aligned	uvig_297473	0
aligned	uvig_297474	0
aligned	uvig_297475	0
aligned	uvig_297476	0
aligned	uvig_297479	0
aligned	uvig_297480	0
aligned	uvig_297481	0
aligned	uvig_297485	0.25544742
aligned	uvig_297486	0
aligned	uvig_297487	0
aligned	uvig_297488	0
aligned	uvig_297491	0
aligned	uvig_297492	0
aligned	uvig_297499	0
aligned	uvig_297500	0
aligned	uvig_297504	0
aligned	uvig_297505	0
aligned	uvig_297506	0.021681938
aligned	uvig_297543	0
aligned	uvig_297547	0
aligned	uvig_297551	0.011022616
aligned	uvig_297553	0
aligned	uvig_297554	0
aligned	uvig_297555	0
aligned	uvig_297556	0
aligned	uvig_297557	0
aligned	uvig_297558	0
aligned	uvig_297559	0
aligned	uvig_297561	0.025978154
aligned	uvig_297563	0
aligned	uvig_297566	0
aligned	uvig_297567	0
aligned	uvig_297571	0
aligned	uvig_297572	0
aligned	uvig_297573	0.021499828
aligned	uvig_297574	0
aligned	uvig_297575	0
aligned	uvig_297576	0
aligned	uvig_297577	0.02417795
aligned	uvig_297585	0
aligned	uvig_297589	0.11443278
aligned	uvig_297593	0
aligned	uvig_297594	0
aligned	uvig_297595	0
aligned	uvig_297596	0
aligned	uvig_297597	0.24670628
aligned	uvig_297601	0.049039565
aligned	uvig_297604	0
aligned	uvig_297609	0
aligned	uvig_297624	0.0150720375
aligned	uvig_297625	0
aligned	uvig_297626	0
aligned	uvig_297628	0
aligned	uvig_297631	0
aligned	uvig_297633	0
aligned	uvig_297634	0
aligned	uvig_297636	0.01250178
aligned	uvig_297643	0
aligned	uvig_297645	0
aligned	uvig_297648	0
aligned	uvig_297650	0
aligned	uvig_297652	0
aligned	uvig_297654	0
aligned	uvig_297655	0
aligned	uvig_297658	0
aligned	uvig_297660	0
aligned	uvig_297661	0
aligned	uvig_297687	0.27026966
aligned	uvig_297690	0
aligned	uvig_297691	0.10761175
aligned	uvig_297697	0
aligned	uvig_297698	0
aligned	uvig_297699	0
aligned	uvig_297700	0.13637452
aligned	uvig_297701	0
aligned	uvig_297702	0
aligned	uvig_297703	0
aligned	uvig_297704	0
aligned	uvig_297709	0
aligned	uvig_297710	0
aligned	uvig_297713	0
aligned	uvig_297720	0
aligned	uvig_297721	0
aligned	uvig_297722	0
aligned	uvig_297731	0
aligned	uvig_297741	0
aligned	uvig_297748	0
aligned	uvig_297749	0.025133522
aligned	uvig_297752	0
aligned	uvig_297753	0
aligned	uvig_297754	0
aligned	uvig_297758	0
aligned	uvig_297761	0.12145562
aligned	uvig_297764	0
aligned	uvig_297765	0
aligned	uvig_297766	0
aligned	uvig_297767	0
aligned	uvig_297768	0
aligned	uvig_297772	0
aligned	uvig_297773	0
aligned	uvig_297778	0
aligned	uvig_297779	0.13430417
aligned	uvig_297781	0
aligned	uvig_297782	0
aligned	uvig_297786	0
aligned	uvig_297789	0
aligned	uvig_297790	0
aligned	uvig_297791	0
aligned	uvig_297792	0
aligned	uvig_297793	0
aligned	uvig_297797	0
aligned	uvig_297798	0
aligned	uvig_297799	0
aligned	uvig_297812	0
aligned	uvig_297813	0
aligned	uvig_297815	0.03903984
aligned	uvig_297816	0.03332506
aligned	uvig_297818	0
aligned	uvig_297819	0
aligned	uvig_297820	0
aligned	uvig_297821	0
aligned	uvig_297822	0
aligned	uvig_297823	0
aligned	uvig_297824	0
aligned	uvig_297825	0
aligned	uvig_297826	0
aligned	uvig_297827	0
aligned	uvig_297829	0
aligned	uvig_297832	0
aligned	uvig_297833	0
aligned	uvig_297847	0
aligned	uvig_297849	0
aligned	uvig_297850	0.032832004
aligned	uvig_297851	0.081890434
aligned	uvig_297852	0.12754777
aligned	uvig_297853	0
aligned	uvig_297855	0
aligned	uvig_297857	0
aligned	uvig_297859	0
aligned	uvig_297861	0
aligned	uvig_297862	0
aligned	uvig_297864	0
aligned	uvig_297868	0
aligned	uvig_297869	0
aligned	uvig_297883	0
aligned	uvig_297886	0
aligned	uvig_297887	0
aligned	uvig_297894	0
aligned	uvig_297895	0
aligned	uvig_297896	0
aligned	uvig_297897	0
aligned	uvig_297898	0
aligned	uvig_297914	0
aligned	uvig_297916	0
aligned	uvig_297917	0
aligned	uvig_297919	0.018686842
aligned	uvig_297921	0
aligned	uvig_297923	0
aligned	uvig_297924	0
aligned	uvig_297925	0
aligned	uvig_297926	0
aligned	uvig_297927	0
aligned	uvig_297932	0
aligned	uvig_297943	0
aligned	uvig_297949	0
aligned	uvig_297951	0.014665702
aligned	uvig_297954	0
aligned	uvig_297961	0
aligned	uvig_297963	0
aligned	uvig_297964	0
aligned	uvig_297973	0
aligned	uvig_297976	0
aligned	uvig_297982	0
aligned	uvig_297984	0.10681773
aligned	uvig_297987	0.010364829
aligned	uvig_297989	0.010399334
aligned	uvig_297993	0
aligned	uvig_297994	0
aligned	uvig_298005	0
aligned	uvig_298012	0
aligned	uvig_298014	0
aligned	uvig_298015	0
aligned	uvig_298021	0
aligned	uvig_298022	0
aligned	uvig_298028	0
