Contig	F3_S19_subsampled_depth_11G_combined_mapped Mean	F3_S19_subsampled_depth_11G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_11G_combined_mapped Covered Bases	F3_S19_subsampled_depth_11G_combined_mapped Variance	F3_S19_subsampled_depth_11G_combined_mapped RPKM	F3_S19_subsampled_depth_11G_combined_mapped TPM	F4_S20_subsampled_depth_11G_combined_mapped Mean	F4_S20_subsampled_depth_11G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_11G_combined_mapped Covered Bases	F4_S20_subsampled_depth_11G_combined_mapped Variance	F4_S20_subsampled_depth_11G_combined_mapped RPKM	F4_S20_subsampled_depth_11G_combined_mapped TPM	F5_S21_subsampled_depth_11G_combined_mapped Mean	F5_S21_subsampled_depth_11G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_11G_combined_mapped Covered Bases	F5_S21_subsampled_depth_11G_combined_mapped Variance	F5_S21_subsampled_depth_11G_combined_mapped RPKM	F5_S21_subsampled_depth_11G_combined_mapped TPM	F6_S22_subsampled_depth_11G_combined_mapped Mean	F6_S22_subsampled_depth_11G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_11G_combined_mapped Covered Bases	F6_S22_subsampled_depth_11G_combined_mapped Variance	F6_S22_subsampled_depth_11G_combined_mapped RPKM	F6_S22_subsampled_depth_11G_combined_mapped TPM	F7_S23_subsampled_depth_11G_combined_mapped Mean	F7_S23_subsampled_depth_11G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_11G_combined_mapped Covered Bases	F7_S23_subsampled_depth_11G_combined_mapped Variance	F7_S23_subsampled_depth_11G_combined_mapped RPKM	F7_S23_subsampled_depth_11G_combined_mapped TPM	F8_S24_subsampled_depth_11G_combined_mapped Mean	F8_S24_subsampled_depth_11G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_11G_combined_mapped Covered Bases	F8_S24_subsampled_depth_11G_combined_mapped Variance	F8_S24_subsampled_depth_11G_combined_mapped RPKM	F8_S24_subsampled_depth_11G_combined_mapped TPM	GP3_S28_subsampled_depth_11G_combined_mapped Mean	GP3_S28_subsampled_depth_11G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_11G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_11G_combined_mapped Variance	GP3_S28_subsampled_depth_11G_combined_mapped RPKM	GP3_S28_subsampled_depth_11G_combined_mapped TPM	GP4_S29_subsampled_depth_11G_combined_mapped Mean	GP4_S29_subsampled_depth_11G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_11G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_11G_combined_mapped Variance	GP4_S29_subsampled_depth_11G_combined_mapped RPKM	GP4_S29_subsampled_depth_11G_combined_mapped TPM	GP5_S30_subsampled_depth_11G_combined_mapped Mean	GP5_S30_subsampled_depth_11G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_11G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_11G_combined_mapped Variance	GP5_S30_subsampled_depth_11G_combined_mapped RPKM	GP5_S30_subsampled_depth_11G_combined_mapped TPM	M1_S25_subsampled_depth_11G_combined_mapped Mean	M1_S25_subsampled_depth_11G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_11G_combined_mapped Covered Bases	M1_S25_subsampled_depth_11G_combined_mapped Variance	M1_S25_subsampled_depth_11G_combined_mapped RPKM	M1_S25_subsampled_depth_11G_combined_mapped TPM	M2_S26_subsampled_depth_11G_combined_mapped Mean	M2_S26_subsampled_depth_11G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_11G_combined_mapped Covered Bases	M2_S26_subsampled_depth_11G_combined_mapped Variance	M2_S26_subsampled_depth_11G_combined_mapped RPKM	M2_S26_subsampled_depth_11G_combined_mapped TPM	M3_S27_subsampled_depth_11G_combined_mapped Mean	M3_S27_subsampled_depth_11G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_11G_combined_mapped Covered Bases	M3_S27_subsampled_depth_11G_combined_mapped Variance	M3_S27_subsampled_depth_11G_combined_mapped RPKM	M3_S27_subsampled_depth_11G_combined_mapped TPM
F3_S19_subsampled_depth_11G_contig_1889	7.1620994	7.074091	12074	12.67865	0.86490333	31.074244	7.4679456	7.320631	12091	15.425307	0.9021169	32.606544	7.007474	6.8562465	11919	14.470502	0.8486666	30.682266	7.850523	7.661469	12134	16.0911	0.96228045	36.530525	7.1800365	7.076121	12063	14.063258	0.8713358	32.657803	6.75627	6.6545486	12116	9.544857	0.8185614	30.576117	3.8631456	3.7750506	11451	5.782615	0.38261816	3.693423	2.8437967	2.734084	10858	3.8662226	0.28244993	2.433164	3.3164756	3.1946855	11742	3.989777	0.32073745	2.998811	8.902176	8.78114	11511	32.934372	22.778698	634.7351	9.247467	8.898505	12030	40.893826	22.884254	635.99756	9.76283	9.461709	12019	47.443123	23.619492	652.2435
F3_S19_subsampled_depth_11G_contig_1906	11508.32	11497.159	11328	66139504	1387.4293	49847.523	11539.93	11526.904	11328	66766660	1390.8546	50271.746	11454.833	11451.081	11328	65707696	1388.9602	50215.777	10051.274	10054.739	11328	49439980	1227.1418	46585.305	10613.006	10604.19	11328	55033750	1283.5831	48108.91	10383.772	10383.467	11328	52899204	1259.6326	47051.664	5553.8945	5422.491	11328	17817644	555.0263	5357.6826	4841.691	4730.3696	11328	13313299	473.67026	4080.4316	5593.823	5459.1245	11328	17981144	548.1901	5125.434	11.715244	11.472173	10989	78.71259	30.119724	839.2947	13.8585615	13.553667	10535	120.13058	33.683254	936.12274	16.284756	15.974956	11151	127.67046	38.55991	1064.8177
F3_S19_subsampled_depth_11G_contig_2566	57.4518	55.055725	10617	1055.2054	8.23068	295.71176	58.005352	55.505253	10617	1301.0398	8.347977	301.73343	62.00344	59.4318	10617	1452.6505	8.920472	322.50635	65.55881	62.946503	10617	1477.9381	9.628815	365.53336	68.38377	65.060715	10617	1837.5441	9.851888	369.2504	66.81542	63.777306	10617	1670.5739	9.737001	363.71103	2.7041178	2.4618406	9405	7.717624	0.3227796	3.1157997	2.769466	2.5769026	9725	4.7428555	0.30486166	2.6262298	3.441005	3.20656	9315	8.897031	0.3906402	3.652385	5.794975	5.5219193	10308	18.21766	18.955946	528.213	4.704022	4.451332	10544	15.261329	13.503077	375.2767	5.7513137	5.3932705	10587	24.173672	16.660048	460.06113
F3_S19_subsampled_depth_11G_contig_2898	249.51192	246.10284	40697	10049.301	30.321896	1089.4045	250.03629	246.461	40697	10148.999	30.365519	1097.5463	249.93304	246.54375	40697	10514.212	30.549088	1104.4564	361.02887	359.25516	40697	18774.904	44.42246	1686.385	371.93103	370.3423	40697	18958.592	45.349575	1699.7096	372.40875	370.23685	40697	19263.182	45.554184	1701.6079	147.51476	138.77846	40697	6957.672	14.846678	143.31538	124.05902	116.554405	40697	5114.4746	12.226511	105.32521	141.27472	132.81717	40697	6334.1943	13.950737	130.43578	12.044393	11.73162	40391	36.918167	31.612133	880.88116	9.876908	9.63171	40260	24.397684	24.342564	676.527	14.727255	14.580467	40350	42.660904	35.485622	979.92236
F3_S19_subsampled_depth_11G_contig_3006	2893.4412	2879.2314	42821	263419.06	352.22653	12654.79	2890.9456	2876.3887	42821	276141.34	351.82703	12716.611	2740.5098	2727.3284	42821	226091.9	335.54608	12131.168	2584.7524	2569.8997	42821	201860.61	318.5653	12093.517	2616.498	2601.1404	42821	192043.66	319.4092	11971.515	2653.9712	2637.1973	42821	213465.44	325.00922	12140.224	111.476906	102.49869	42821	6496.781	11.224252	108.348	104.35839	95.65059	42821	5757.7646	10.27122	88.48134	140.80905	129.84148	42821	9775.898	13.894193	129.90704	4.6812825	4.3914332	41592	11.023845	13.004798	362.3824	4.8329077	4.594558	41554	10.013373	12.361627	343.55353	5.684657	5.4019527	42150	12.911197	14.163523	391.12057
F3_S19_subsampled_depth_11G_contig_3025	6.710209	6.6174245	20443	9.089966	0.81427807	29.255371	6.0278077	6.0108566	20571	5.6274033	0.72987884	26.381096	7.2131257	7.147996	20465	9.318671	0.8776803	31.731215	6.217064	6.1216917	20538	7.8453894	0.7660126	29.07971	6.4145355	6.320568	20523	7.611661	0.7797077	29.223581	6.149101	6.0750785	20537	7.1010594	0.7496374	28.00158	4.288381	4.185049	20242	5.409661	0.4327915	4.1777477	2.7386484	2.626985	18281	4.012979	0.2681999	2.3104079	4.3183274	4.2487845	19813	6.0111623	0.42320684	3.9568717	2.9373846	2.8666954	19100	3.1644397	7.5024066	209.05667	3.1690812	3.0496922	19254	4.330883	7.752855	215.4669	2.7343705	2.6752188	18469	2.9864655	6.5586586	181.11493
F3_S19_subsampled_depth_11G_contig_3116	108.14758	91.35327	54966	10642.571	13.175517	473.36966	108.90041	91.7851	54966	10286.254	13.258189	479.21048	106.31584	88.91305	54966	10934.317	13.025651	470.92288	95.17159	80.970085	54966	7252.4585	11.738366	445.61703	96.58032	83.15228	54966	6951.4185	11.800223	442.27426	95.631714	81.3721	54966	7642.4434	11.715137	437.60126	76.83961	74.85114	54966	949.81537	7.754891	74.858116	59.13622	57.90358	54966	479.68475	5.8302307	50.22449	71.76751	70.28989	54966	685.36975	7.0964875	66.35028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_11G_contig_3344	4.42271	4.3141747	32035	5.8963943	0.5403468	19.413559	4.0928516	3.9063845	31566	7.8822455	0.50506943	18.255484	4.455601	4.2780695	31809	7.6315866	0.547352	19.7887	3.699619	3.550381	30360	6.612793	0.45852455	17.406717	3.6264594	3.5083828	31691	4.835711	0.44561327	16.70167	3.9332418	3.7973921	31475	6.049927	0.4841988	18.086508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_11G_contig_3654	30.87723	30.677004	40779	46.17658	3.7803106	135.81891	30.324177	30.14494	40779	43.066605	3.7139423	134.23862	29.949963	29.664425	40779	52.314438	3.692911	133.51164	31.16946	30.634205	40779	76.321106	3.8780336	147.2197	32.412834	32.079716	40779	63.67697	3.9883227	149.48303	32.469097	32.078022	40779	60.358006	3.9989374	149.3743	15.079401	14.863292	40398	65.05607	1.5219239	14.691162	13.034532	12.85949	39851	53.07838	1.2869884	11.086754	14.779271	14.598491	40106	66.65093	1.4634619	13.682978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_11G_contig_3708	54.187916	49.717224	35304	1008.0717	7.0152855	252.045	54.60727	49.878826	35304	1077.7205	7.074036	255.6874	59.52691	54.6439	35304	1167.176	7.735049	279.649	68.31211	62.571777	35304	1524.3627	8.942591	339.4825	64.84013	59.25506	35304	1449.8994	8.424959	315.76886	65.510666	60.20607	35304	1382.95	8.530703	318.6515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7219093	3.3390644	32570	15.40413	11.677111	325.386	2.841213	2.5082808	30550	12.067011	7.777976	216.16504	3.9691358	3.5902023	33720	21.424728	10.590645	292.45676
F3_S19_subsampled_depth_11G_contig_4397	38.877632	38.326595	17189	251.67953	4.805321	172.64546	41.59528	41.060703	17189	305.709	5.143434	185.90677	41.574093	40.421597	17186	355.95386	5.176139	187.13556	49.396442	48.918365	17188	391.3133	6.1730695	234.34482	52.018017	51.0015	17187	460.33865	6.4497576	241.73807	52.11456	51.120625	17187	528.6895	6.4509706	240.9663	4.6671166	4.4984026	16532	8.408961	0.47953916	4.6290045	4.6405306	4.4531527	16797	8.029067	0.4643053	3.9997554	5.263337	5.015779	16800	11.574915	0.53254783	4.9791813	6.8164797	6.504075	16917	19.0246	19.220203	535.57666	5.9378486	5.768012	16578	13.647446	14.7132225	408.9089	7.586478	7.462607	17134	16.099678	18.2799	504.79254
F3_S19_subsampled_depth_11G_contig_4473	27.274652	26.11976	13323	316.4718	3.5898821	128.97726	28.302664	27.173399	13323	393.39767	3.7025268	133.826	31.10271	29.6672	13323	515.73004	4.137834	149.59727	32.9666	31.575863	13323	524.50415	4.383452	166.40659	32.780155	31.341232	13323	543.1319	4.344135	162.81894	33.08449	31.63743	13323	499.7964	4.38367	163.7453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.872922	2.5394282	10228	10.280237	7.8794117	217.58699
F3_S19_subsampled_depth_11G_contig_4963	92.34557	90.61707	43134	698.3077	11.227692	403.3883	87.65992	85.9024	43134	528.2857	10.661858	385.36743	90.610855	88.90441	43134	669.2536	11.090024	400.9433	82.746254	81.48307	43134	496.07034	10.188097	386.765	80.896614	79.39371	43134	499.7667	9.864246	369.7136	83.6281	82.17402	43134	548.89905	10.235436	382.32928	39.74202	38.042057	43134	379.4153	4.0056973	38.6671	31.373278	30.178204	43134	249.88632	3.0923452	26.638994	36.885307	35.546246	43134	271.36932	3.6421065	34.052727	100.429276	100.11203	43134	213.34203	255.976	7132.8447	106.3448	106.13659	43134	167.92928	260.29263	7234.038	94.40948	94.142685	43134	160.43906	226.1388	6244.7393
F3_S19_subsampled_depth_11G_contig_5072	135.94603	135.44193	45076	343.4307	16.551281	594.65405	141.23834	140.39685	45076	412.48944	17.182583	621.0559	140.81409	139.9302	45076	446.49384	17.236288	623.1522	136.23857	135.40439	45076	425.05508	16.797163	637.6614	144.36447	143.50705	45076	441.14557	17.616976	660.28705	137.13431	136.05115	45076	460.46307	16.799105	627.50507	83.38942	79.42194	45076	1402.2639	8.410091	81.18281	72.96621	70.59193	45076	839.1892	7.205167	62.068844	82.996216	79.9839	45076	1106.909	8.211533	76.77567	93.53132	92.96176	45076	250.75374	240.47504	6700.9077	99.64039	99.1171	45076	184.11353	245.49031	6822.65	91.371925	90.90461	45076	170.07599	220.24834	6082.078
F3_S19_subsampled_depth_11G_contig_5108	33.220978	30.040257	18532	399.33304	4.2977605	154.4099	31.268251	27.84786	18532	436.8088	4.042676	146.12042	33.574368	30.522123	18532	381.9964	4.364118	157.77823	28.453869	25.438587	18532	351.30557	3.7363374	141.84048	25.058807	22.544245	18532	242.0806	3.2530012	121.92296	27.152105	24.719173	18532	248.94165	3.5377247	132.14635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.307366	2.959804	16584	64.05524	13.506733	376.36914	3.6526494	2.4857955	16428	46.59002	10.94931	304.30246	4.974758	3.6771035	17736	61.937668	14.704826	406.06833
F3_S19_subsampled_depth_11G_contig_5636	4.052252	3.9311943	18344	5.8829727	0.4913611	17.653605	4.931169	4.8275104	18656	6.302744	0.5991037	21.654293	4.557172	4.4120617	18072	8.160741	0.55483896	20.059366	4.518772	4.3515744	18321	7.105092	0.5545014	21.05024	3.6972938	3.5890672	17227	5.901946	0.44856483	16.812286	4.638357	4.5604873	18434	6.1232586	0.5657069	21.131138	2.081827	1.9343435	16119	2.7992086	0.20905341	2.0179968	2.0027812	1.8101604	14877	3.4126256	0.19838816	1.7090132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_11G_contig_5738	10706.323	10533.896	24926	10929516	1310.7999	47094.406	10278.193	10114.719	24926	9952407	1257.7389	45460.35	9915.676	9756.678	24926	9423976	1220.8125	44136.65	9075.584	8931.081	24926	7978650	1124.9186	42704.664	8515.639	8376.995	24926	7015404.5	1045.6462	39190.992	8904.767	8754.9375	24926	7675511.5	1096.7638	40967.945	7911.4897	7438.8613	24926	36421556	801.60596	7737.924	6006.2656	5649.373	24926	20767010	595.58655	5130.6772	8336.418	7854.667	24926	37686050	827.9648	7741.253	220.13788	219.15565	24926	4955.664	560.9481	15630.984	267.22382	266.36932	24926	7618.428	655.86395	18227.729	245.18607	244.44412	24926	6209.9478	588.2774	16245.067
F3_S19_subsampled_depth_11G_contig_5875	21.277716	20.649769	10758	90.652565	2.8706827	103.137825	19.609446	18.986176	10758	69.84397	2.6155522	94.53788	19.100866	18.440092	10758	83.1385	2.573347	93.03546	20.004995	19.53718	10758	68.86176	2.7263718	103.49974	16.744627	16.03938	10758	76.32084	2.2602735	84.71541	18.046663	17.393066	10758	85.62572	2.4795089	92.618324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.50811	52.634163	10758	6826.9165	195.89233	5458.596	81.60078	66.51487	10758	7329.325	230.57567	6408.1436	80.31882	62.8363	10758	9500.35	224.00137	6185.715
F3_S19_subsampled_depth_11G_contig_6501	38.180805	34.253887	18446	4518.9663	6.206772	222.99687	38.97901	35.11641	18446	4722.7705	6.3889246	230.92448	42.52509	38.16614	18446	5622.7417	6.941153	250.94696	48.143967	43.37175	18446	7050.661	7.953336	301.92804	47.40244	42.533703	18446	7478.436	7.76688	291.10385	48.665882	43.606266	18446	7568.556	7.9894915	298.43552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.299683	2.8090842	15794	40.82787	13.3155155	371.0408	2.189932	1.8658004	14916	16.523367	7.2140026	200.49104	3.504318	3.0832524	16430	37.746357	10.972843	303.0109
