Contig	F3_S19_subsampled_depth_12G_combined_mapped Mean	F3_S19_subsampled_depth_12G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_12G_combined_mapped Covered Bases	F3_S19_subsampled_depth_12G_combined_mapped Variance	F3_S19_subsampled_depth_12G_combined_mapped RPKM	F3_S19_subsampled_depth_12G_combined_mapped TPM	F4_S20_subsampled_depth_12G_combined_mapped Mean	F4_S20_subsampled_depth_12G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_12G_combined_mapped Covered Bases	F4_S20_subsampled_depth_12G_combined_mapped Variance	F4_S20_subsampled_depth_12G_combined_mapped RPKM	F4_S20_subsampled_depth_12G_combined_mapped TPM	F5_S21_subsampled_depth_12G_combined_mapped Mean	F5_S21_subsampled_depth_12G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_12G_combined_mapped Covered Bases	F5_S21_subsampled_depth_12G_combined_mapped Variance	F5_S21_subsampled_depth_12G_combined_mapped RPKM	F5_S21_subsampled_depth_12G_combined_mapped TPM	F6_S22_subsampled_depth_12G_combined_mapped Mean	F6_S22_subsampled_depth_12G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_12G_combined_mapped Covered Bases	F6_S22_subsampled_depth_12G_combined_mapped Variance	F6_S22_subsampled_depth_12G_combined_mapped RPKM	F6_S22_subsampled_depth_12G_combined_mapped TPM	F7_S23_subsampled_depth_12G_combined_mapped Mean	F7_S23_subsampled_depth_12G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_12G_combined_mapped Covered Bases	F7_S23_subsampled_depth_12G_combined_mapped Variance	F7_S23_subsampled_depth_12G_combined_mapped RPKM	F7_S23_subsampled_depth_12G_combined_mapped TPM	F8_S24_subsampled_depth_12G_combined_mapped Mean	F8_S24_subsampled_depth_12G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_12G_combined_mapped Covered Bases	F8_S24_subsampled_depth_12G_combined_mapped Variance	F8_S24_subsampled_depth_12G_combined_mapped RPKM	F8_S24_subsampled_depth_12G_combined_mapped TPM	GP3_S28_subsampled_depth_12G_combined_mapped Mean	GP3_S28_subsampled_depth_12G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_12G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_12G_combined_mapped Variance	GP3_S28_subsampled_depth_12G_combined_mapped RPKM	GP3_S28_subsampled_depth_12G_combined_mapped TPM	GP4_S29_subsampled_depth_12G_combined_mapped Mean	GP4_S29_subsampled_depth_12G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_12G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_12G_combined_mapped Variance	GP4_S29_subsampled_depth_12G_combined_mapped RPKM	GP4_S29_subsampled_depth_12G_combined_mapped TPM	GP5_S30_subsampled_depth_12G_combined_mapped Mean	GP5_S30_subsampled_depth_12G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_12G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_12G_combined_mapped Variance	GP5_S30_subsampled_depth_12G_combined_mapped RPKM	GP5_S30_subsampled_depth_12G_combined_mapped TPM	M1_S25_subsampled_depth_12G_combined_mapped Mean	M1_S25_subsampled_depth_12G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_12G_combined_mapped Covered Bases	M1_S25_subsampled_depth_12G_combined_mapped Variance	M1_S25_subsampled_depth_12G_combined_mapped RPKM	M1_S25_subsampled_depth_12G_combined_mapped TPM	M2_S26_subsampled_depth_12G_combined_mapped Mean	M2_S26_subsampled_depth_12G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_12G_combined_mapped Covered Bases	M2_S26_subsampled_depth_12G_combined_mapped Variance	M2_S26_subsampled_depth_12G_combined_mapped RPKM	M2_S26_subsampled_depth_12G_combined_mapped TPM	M3_S27_subsampled_depth_12G_combined_mapped Mean	M3_S27_subsampled_depth_12G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_12G_combined_mapped Covered Bases	M3_S27_subsampled_depth_12G_combined_mapped Variance	M3_S27_subsampled_depth_12G_combined_mapped RPKM	M3_S27_subsampled_depth_12G_combined_mapped TPM
F3_S19_subsampled_depth_12G_contig_2967	24.186325	22.803276	38870	125.66496	2.822966	97.334496	25.121386	23.647837	38869	141.77321	2.9137342	100.97353	28.68586	26.757746	38872	205.24239	3.3697407	117.056305	31.015234	29.09152	38875	228.52429	3.6625748	133.11827	31.228077	29.457253	38874	215.2194	3.6423697	132.08864	30.606667	28.849897	38877	197.74881	3.5907724	129.67052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.160246	1.8664218	29167	5.7028823	6.0805016	160.32555	0	0	0	0	0	0	2.2293172	1.9233991	30217	5.919086	4.8326645	125.565956
F3_S19_subsampled_depth_12G_contig_3125	40.68471	40.39947	38883	95.48683	4.590829	158.28944	38.378178	38.206852	38883	88.48653	4.3446445	150.56079	38.365734	37.97097	38883	101.91733	4.3599176	151.4525	38.874886	38.63237	38883	91.73996	4.43882	161.33139	38.33514	38.021744	38883	83.11138	4.337265	157.2886	40.13712	39.697857	38883	105.92859	4.5643206	164.82747	20.288101	17.998968	38880	326.3906	1.8742037	15.258105	15.485116	13.975302	38850	162.46724	1.4021329	10.202576	18.349598	16.741201	38848	201.58891	1.6648818	13.026664	5.303514	5.090445	37964	10.154804	12.622026	332.80695	4.632639	4.53174	38226	5.8919706	10.373213	271.13507	5.73844	5.615645	38608	8.262241	12.488218	324.4783
F3_S19_subsampled_depth_12G_contig_3189	4.4321156	4.312717	10184	5.9797134	0.4974168	17.150682	3.2179136	3.0782335	9757	4.728224	0.35890806	12.437718	2.9929674	2.8951824	9606	3.717641	0.3397828	11.803195	3.4090643	3.3455946	9604	4.034076	0.3855443	14.012818	3.5956242	3.493381	9758	4.7959256	0.40648168	14.740844	3.8141239	3.6597223	9581	7.2915177	0.43037075	15.541618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.515335	16.773329	10363	62.37854	39.484303	1041.0891	19.595625	18.770508	10377	66.001144	43.537895	1137.9929	18.28404	17.588541	10378	51.578003	38.73969	1006.56354
F3_S19_subsampled_depth_12G_contig_3214	42.915314	42.533287	17187	269.63693	4.8888497	168.5651	44.59581	44.418465	17189	332.60736	5.083838	176.17706	44.515583	43.60305	17189	374.89084	5.1047	177.3243	53.057926	52.4763	17188	464.29028	6.105996	221.92569	55.721462	54.956642	17188	516.45966	6.360237	230.6507	56.334877	55.563213	17187	574.10986	6.4364867	232.43533	5.098715	4.9434047	16726	8.414014	0.47204736	3.8429885	5.090557	4.961922	16722	8.276868	0.45669988	3.323163	5.6384764	5.447154	16916	11.650022	0.5141334	4.0227766	7.3197956	7.0283628	16736	21.984297	18.461706	486.7827	5.9178357	5.7082872	16323	16.85931	13.213545	345.37573	8.322672	8.158375	17189	16.739754	17.706667	460.06793
F3_S19_subsampled_depth_12G_contig_3699	155.69402	148.03008	45035	3627.1006	17.588299	606.43604	151.07541	143.40794	45035	3255.5203	17.100729	592.6145	161.24521	153.01929	45035	3990.7087	18.368141	638.0628	199.76402	191.0183	45035	4973.258	22.83519	829.9574	187.398	179.86566	45035	4069.7463	21.253527	770.74805	198.36362	190.45145	45035	4428.08	22.601568	816.1913	43.525074	42.629528	45035	547.9705	4.011186	32.6555	38.06989	37.320988	45035	410.02548	3.4445696	25.064285	42.679382	41.635593	45035	530.0608	3.8648047	30.2397	2.7917566	2.656608	39097	4.3968134	7.0678773	186.35977	2.0701795	1.9766567	37728	2.4687402	4.588208	119.92653	2.9625487	2.8480086	42329	3.8245268	6.2931795	163.51404
F3_S19_subsampled_depth_12G_contig_3842	33.705334	33.43714	40779	53.470364	3.8251011	131.88762	33.343918	33.142643	40779	48.02358	3.7923772	131.42244	32.778187	32.492027	40779	60.523975	3.754678	130.42805	34.183685	33.611015	40779	89.83238	3.9369566	143.09087	35.36843	35.019417	40779	71.0763	4.032059	146.2205	35.241676	34.83674	40779	68.885765	4.0303483	145.54465	16.319033	16.08576	40480	73.718445	1.5022819	12.230243	14.16279	13.962152	39954	61.553585	1.2789576	9.306293	16.249304	16.105314	40142	76.37974	1.4734656	11.52896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_12G_contig_4309	399.30103	396.95773	37683	2888.9832	44.998093	1551.5126	383.06036	381.77103	37683	2193.3079	43.23746	1498.3663	389.7981	387.5657	37683	2936.6028	44.261875	1537.5453	343.31815	341.25903	37683	2746.7344	39.1251	1422.0226	325.7431	323.92383	37683	1918.3766	36.807034	1334.7874	338.7752	337.0082	37683	2485.3628	38.481464	1389.6487	163.24461	157.83983	37683	4441.842	14.990001	122.03521	129.19101	125.72488	37683	2562.1536	11.647771	84.75459	155.3096	149.83829	37683	4038.6545	14.04174	109.86789	2.1266353	1.9854949	29729	3.3893507	5.0033183	131.92322	1.8222364	1.7193393	30359	2.097516	4.0357623	105.486755	2.3376496	2.22933	32687	3.0146	4.935384	128.23486
F3_S19_subsampled_depth_12G_contig_4643	5.918606	5.687446	22708	12.861273	0.6641139	22.898335	5.8542113	5.653153	23240	10.526979	0.6622686	22.950499	6.254958	6.1069827	22741	11.065765	0.7155123	24.855078	5.63467	5.583802	22833	7.7079406	0.64374393	23.39722	6.1714606	6.064581	23115	9.531069	0.6993842	25.362782	5.3315015	5.173805	23161	9.127984	0.6078911	21.952255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.641367	2.4505389	19338	5.237968	6.0144835	158.58484	2.830557	2.6406562	21190	5.002971	6.3882184	166.9752	2.7753499	2.6258705	20817	4.4734216	6.0241685	156.52441
F3_S19_subsampled_depth_12G_contig_4867	6.8880486	6.666188	25660	13.863601	0.78502846	27.0674	6.3336205	6.152718	25596	10.749356	0.7199839	24.950573	6.4707193	6.288462	25450	10.787542	0.7373103	25.61229	6.8850718	6.660182	25497	15.28928	0.7865206	28.586502	5.917858	5.632676	25075	15.009431	0.67299086	24.405668	6.589682	6.4469686	25520	10.827675	0.7537625	27.220001	3.256336	3.123863	23560	4.958576	0.30203077	2.4588654	3.9112773	3.6968272	24115	8.2171755	0.3556919	2.5881808	3.62713	3.4753015	23737	6.496774	0.33201018	2.5977755	3.2070978	3.0009575	22939	6.6735373	7.3922195	194.91188	2.8274512	2.6041694	22630	5.7877984	6.347198	165.903	3.7548277	3.601297	24049	6.260283	8.157079	211.94339
F3_S19_subsampled_depth_12G_contig_5187	5.726235	5.567912	19198	11.97144	0.65023994	22.419964	5.7274284	5.434913	19049	14.066379	0.6433882	22.296207	4.881642	4.7103653	18252	10.362982	0.5557925	19.306822	4.8429847	4.581287	19164	9.380566	0.55225664	20.072071	4.9250727	4.7619624	18802	8.7680855	0.55842745	20.251078	4.6047115	4.3819323	18661	11.067235	0.5247557	18.950068	4.9461393	4.588666	18801	13.251315	0.45394886	3.6956496	4.274284	4.0708523	18246	8.814702	0.38471276	2.79935	7.011675	6.7265654	19136	16.48759	0.63088953	4.9363213	3.926837	3.7266805	18149	8.0335655	8.880672	234.15805	4.315743	4.125735	17764	10.080417	9.447399	246.93605	4.1117682	4.0261154	18683	5.999546	8.676996	225.45212
F3_S19_subsampled_depth_12G_contig_5563	5.391691	5.308975	12425	7.064789	0.6030897	20.794247	5.2371116	5.0810165	12138	10.868067	0.5880149	20.377274	5.9139724	5.7553616	12732	8.672372	0.6778932	23.5483	5.3657956	5.2652016	12732	6.330516	0.6152899	22.363054	4.693145	4.555644	12589	6.7846856	0.5332843	19.339275	5.9346256	5.820404	12672	8.730793	0.67903197	24.521317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.200493	20.811491	12710	75.21576	48.107025	1268.4459	28.03646	27.440208	12670	151.66794	62.130096	1623.9567	23.093813	22.638073	12739	84.921074	48.805405	1268.0988
F3_S19_subsampled_depth_12G_contig_5840	22.625654	19.389662	23492	2983.8481	3.719687	128.25298	22.789265	19.409653	23492	3666.314	3.7814214	131.04272	24.924942	21.173458	23492	4448.705	4.2259526	146.79897	28.440065	24.147135	23492	5810.897	4.802849	174.56215	27.674492	23.291508	23492	5823.7026	4.6740527	169.502	28.54314	24.32735	23492	5465.721	4.7693405	172.23122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4826493	2.0612624	18928	28.511482	8.695662	229.27979	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_12G_contig_5954	9.272076	8.92608	24840	32.89792	1.0424385	35.942772	8.431377	8.084698	24716	28.805012	0.9487497	32.878304	8.247203	7.9671316	24471	31.313168	0.934311	32.455585	8.985672	8.777748	24580	31.343405	1.026003	37.290653	8.623802	8.200251	24710	36.795677	0.9740623	35.323864	8.651654	8.439987	24636	27.280901	0.98268163	35.486748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2752557	2.1202934	20356	3.8223596	5.268401	138.91278	2.1976979	2.0428405	19116	3.8354964	4.8276477	126.18503	2.421597	2.2862892	21870	3.4208398	5.104161	132.62004
F3_S19_subsampled_depth_12G_contig_6143	4.3844013	4.1805024	12056	8.235672	0.49935284	17.217447	4.2569227	4.0943017	11934	7.317681	0.48361555	16.759378	4.534491	4.2860913	11744	11.232034	0.52140605	18.112331	4.710552	4.5320406	11383	10.577991	0.54393774	19.769705	3.782402	3.6786819	11776	5.422537	0.44233203	16.040928	4.276094	4.115966	11549	8.579561	0.49352175	17.82214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.950516	60.500275	12296	599.2865	141.46407	3730.0066	65.04326	64.788	12302	699.6159	144.32657	3772.4075	71.39972	70.76397	12306	857.32635	152.0335	3950.2476
F3_S19_subsampled_depth_12G_contig_6181	36.632412	32.900627	18532	545.9235	4.3960633	151.57416	34.36329	30.224915	18532	638.0398	4.13575	143.32167	37.315037	33.689495	18532	541.46606	4.5091696	156.63715	31.288162	27.80168	18532	461.9821	3.800091	138.11638	27.233053	24.30162	18532	336.34415	3.2762744	118.81239	29.872158	27.017529	18532	345.1371	3.611231	130.40941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.117343	3.3263419	17176	385.4814	16.707838	440.53824	5.7646065	2.7915256	16693	513.10236	15.395782	402.41507	7.478838	4.025508	17832	734.0673	19.146454	497.47742
F3_S19_subsampled_depth_12G_contig_6443	6.036048	5.8175616	11285	12.303401	0.679293	23.42169	5.317935	5.037971	11287	10.823246	0.60561	20.987019	6.3967957	6.2457232	11358	10.716494	0.7359392	25.564655	5.556742	5.3687334	11007	11.679594	0.6416618	23.321545	6.3010235	6.1496096	11173	13.558122	0.72232944	26.194899	5.859101	5.584891	10837	18.049133	0.6785435	24.503666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_12G_contig_7401	12.86969	12.427498	46593	29.933487	1.5029875	51.822247	11.877592	11.629704	46593	23.676737	1.3840773	47.964325	13.293651	12.94318	46593	28.42959	1.562176	54.266018	10.347136	10.011603	46593	22.200024	1.225545	44.54309	10.448679	10.1443815	46575	21.432808	1.2205261	44.26171	10.417156	10.035072	46593	23.985401	1.2282592	44.35509	2.0924144	1.9525586	37614	3.2531192	0.19898269	1.6199403	2.00239	1.8523409	37126	3.1118112	0.18472436	1.3441398	2.2151024	2.0380392	35552	4.239764	0.20916407	1.6365787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_12G_contig_7538	5.9896903	5.9358873	18037	6.89313	0.66994846	23.099508	6.1094728	6.0269756	18106	6.482196	0.6869269	23.805008	5.291669	5.189444	17996	6.606498	0.59811306	20.776922	6.446982	6.3735294	18136	6.6097317	0.7323109	26.616241	6.3841805	6.3213034	18091	8.150343	0.71789354	26.034018	5.766532	5.6891665	18114	6.613782	0.6534872	23.598837	5.221329	4.96354	17599	13.985103	0.47330853	3.8532567	3.9766088	3.685102	16300	10.87473	0.35503954	2.5834336	4.3915524	4.207674	17341	10.167852	0.39565513	3.0957568	6.0554295	5.7180514	17615	20.264332	14.019401	369.6517	6.30536	5.929174	17846	22.035074	14.303141	373.85535	5.867025	5.583667	17233	21.176718	12.701166	330.01117
F3_S19_subsampled_depth_12G_contig_8171	11.0254965	10.952545	10727	23.553455	1.2709702	43.822456	12.1717005	11.997282	10606	30.003164	1.3977703	48.43881	11.126352	10.914916	10698	26.217855	1.2987026	45.113647	9.819079	9.6633215	10568	19.228746	1.1370025	41.324966	10.124941	9.89746	10716	20.966892	1.1704719	42.446526	10.116097	9.696352	10577	34.67	1.1695898	42.236427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7890677	2.658409	9728	4.103038	6.972731	183.85114	3.0225797	2.9456465	10105	3.6157863	6.778398	177.17369	2.5169818	2.4093237	8978	3.4138303	5.6826077	147.6498
