Contig	F3_S19_subsampled_depth_13G_combined_mapped Mean	F3_S19_subsampled_depth_13G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_13G_combined_mapped Covered Bases	F3_S19_subsampled_depth_13G_combined_mapped Variance	F3_S19_subsampled_depth_13G_combined_mapped RPKM	F3_S19_subsampled_depth_13G_combined_mapped TPM	F4_S20_subsampled_depth_13G_combined_mapped Mean	F4_S20_subsampled_depth_13G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_13G_combined_mapped Covered Bases	F4_S20_subsampled_depth_13G_combined_mapped Variance	F4_S20_subsampled_depth_13G_combined_mapped RPKM	F4_S20_subsampled_depth_13G_combined_mapped TPM	F5_S21_subsampled_depth_13G_combined_mapped Mean	F5_S21_subsampled_depth_13G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_13G_combined_mapped Covered Bases	F5_S21_subsampled_depth_13G_combined_mapped Variance	F5_S21_subsampled_depth_13G_combined_mapped RPKM	F5_S21_subsampled_depth_13G_combined_mapped TPM	F6_S22_subsampled_depth_13G_combined_mapped Mean	F6_S22_subsampled_depth_13G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_13G_combined_mapped Covered Bases	F6_S22_subsampled_depth_13G_combined_mapped Variance	F6_S22_subsampled_depth_13G_combined_mapped RPKM	F6_S22_subsampled_depth_13G_combined_mapped TPM	F7_S23_subsampled_depth_13G_combined_mapped Mean	F7_S23_subsampled_depth_13G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_13G_combined_mapped Covered Bases	F7_S23_subsampled_depth_13G_combined_mapped Variance	F7_S23_subsampled_depth_13G_combined_mapped RPKM	F7_S23_subsampled_depth_13G_combined_mapped TPM	F8_S24_subsampled_depth_13G_combined_mapped Mean	F8_S24_subsampled_depth_13G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_13G_combined_mapped Covered Bases	F8_S24_subsampled_depth_13G_combined_mapped Variance	F8_S24_subsampled_depth_13G_combined_mapped RPKM	F8_S24_subsampled_depth_13G_combined_mapped TPM	GP3_S28_subsampled_depth_13G_combined_mapped Mean	GP3_S28_subsampled_depth_13G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_13G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_13G_combined_mapped Variance	GP3_S28_subsampled_depth_13G_combined_mapped RPKM	GP3_S28_subsampled_depth_13G_combined_mapped TPM	GP4_S29_subsampled_depth_13G_combined_mapped Mean	GP4_S29_subsampled_depth_13G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_13G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_13G_combined_mapped Variance	GP4_S29_subsampled_depth_13G_combined_mapped RPKM	GP4_S29_subsampled_depth_13G_combined_mapped TPM	GP5_S30_subsampled_depth_13G_combined_mapped Mean	GP5_S30_subsampled_depth_13G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_13G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_13G_combined_mapped Variance	GP5_S30_subsampled_depth_13G_combined_mapped RPKM	GP5_S30_subsampled_depth_13G_combined_mapped TPM	M1_S25_subsampled_depth_13G_combined_mapped Mean	M1_S25_subsampled_depth_13G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_13G_combined_mapped Covered Bases	M1_S25_subsampled_depth_13G_combined_mapped Variance	M1_S25_subsampled_depth_13G_combined_mapped RPKM	M1_S25_subsampled_depth_13G_combined_mapped TPM	M2_S26_subsampled_depth_13G_combined_mapped Mean	M2_S26_subsampled_depth_13G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_13G_combined_mapped Covered Bases	M2_S26_subsampled_depth_13G_combined_mapped Variance	M2_S26_subsampled_depth_13G_combined_mapped RPKM	M2_S26_subsampled_depth_13G_combined_mapped TPM	M3_S27_subsampled_depth_13G_combined_mapped Mean	M3_S27_subsampled_depth_13G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_13G_combined_mapped Covered Bases	M3_S27_subsampled_depth_13G_combined_mapped Variance	M3_S27_subsampled_depth_13G_combined_mapped RPKM	M3_S27_subsampled_depth_13G_combined_mapped TPM
F3_S19_subsampled_depth_13G_contig_3232	81.24477	65.51507	10842	10995.104	9.452249	314.64368	82.60036	65.596214	10842	12705.871	9.69572	325.15518	86.83736	70.01507	10842	12741.09	10.212914	342.14886	93.545456	74.35307	10842	16748.07	11.082451	389.49005	96.290215	76.71851	10842	16688.299	11.305281	394.5893	95.05986	75.608894	10842	16742.621	11.217297	390.89236	3.6671343	3.0317955	9887	21.53347	0.34185824	3.0276623	3.844931	3.3095386	10255	16.280506	0.349116	2.6890397	4.51141	3.868246	10008	24.534616	0.4147218	3.3842561	8.055368	6.9291353	10680	76.17129	21.668509	560.93176	6.714927	5.634871	10795	64.7093	15.636602	399.91736	8.436027	6.7339983	10842	137.9339	19.047039	486.7059
F3_S19_subsampled_depth_13G_contig_3409	6096.819	6116.1626	12246	1220767.1	629.59045	20957.63	5764.944	5787.6875	12246	1191551	596.4252	20001.688	6232.0957	6254.1357	12246	1006627.8	649.43274	21757.023	5654.0503	5672.6787	12246	834927	592.13983	20810.611	5642.31	5661.1787	12246	858718	585.3733	20431.334	5675.0596	5695.457	12246	769322.6	592.4408	20644.95	1962.9108	1980.9386	12246	639451.8	170.93181	1513.8557	1596.7827	1613.5779	12246	398367.4	135.32126	1042.3021	2344.6692	2361.1384	12246	831036.25	198.66295	1621.1497	17.279844	17.200037	12246	22.894884	37.724007	976.5602	17.038443	16.89594	12246	17.741804	36.266315	927.537	15.882193	15.778196	12246	18.321373	31.981277	817.2124
F3_S19_subsampled_depth_13G_contig_4078	2.9983256	2.911204	2301	3.6088753	0.29377055	9.778952	3.0740895	3.0567179	2215	3.331611	0.32499015	10.89885	4.0108833	3.9079497	2149	7.4420934	0.41969296	14.06038	3.6161573	3.6248257	2467	2.1017656	0.37204495	13.075429	2.103809	2.0613668	2124	2.041983	0.22716503	7.9287577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.556719	25.280334	2538	92.692444	57.142944	1479.2577	28.327333	28.379824	2460	135.23785	59.9578	1533.4641	28.272917	28.474197	2539	60.488274	56.080414	1433.0137
F3_S19_subsampled_depth_13G_contig_4668	11.153825	10.96906	10732	21.439358	1.1662718	38.822544	12.868003	12.619107	10582	35.42735	1.3504863	45.289833	11.321291	11.101704	10698	30.822897	1.1993915	40.181545	11.191551	10.954532	10537	27.720173	1.1889204	41.78431	11.097469	10.871747	10716	24.294222	1.1728565	40.936325	10.524791	10.095955	10589	27.825813	1.1148953	38.851063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6805909	2.5652764	9466	3.8863952	6.223164	161.09892	2.8060024	2.7050276	9826	3.888594	6.04025	154.48383	2.8953805	2.7854083	9837	3.951982	6.0882263	155.57153
F3_S19_subsampled_depth_13G_contig_5017	11.892159	11.755316	20634	15.579591	1.2297944	40.93703	11.723589	11.611846	20634	15.525204	1.2132761	40.688396	12.656268	12.567639	20634	12.9851465	1.3161356	44.092636	11.323423	11.214581	20634	13.359689	1.187988	41.751526	11.610574	11.490995	20596	15.77496	1.2095126	42.21573	11.619215	11.519147	20634	12.742359	1.2150025	42.33955	6.223296	6.1870255	20553	6.9218683	0.540779	4.7894044	5.200449	5.053157	19804	10.34355	0.4389035	3.3806207	6.002685	5.902094	20226	10.209485	0.50784767	4.144192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_13G_contig_5218	4.7873616	4.6234403	13153	8.233328	0.5027875	16.73665	3.9594939	3.793961	12269	7.6487527	0.41959628	14.071568	4.095912	3.9509232	12705	6.8122907	0.44322282	14.848667	3.9328392	3.6961405	12885	7.8134594	0.42314258	14.871243	3.728287	3.539511	12529	6.922123	0.39588574	13.817637	4.0638666	3.6018965	12557	13.294686	0.4356005	15.179499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_13G_contig_5283	4.0336003	3.950955	10266	4.1002674	0.41585565	13.842882	3.7937098	3.7048612	9808	4.85497	0.39117002	13.118257	3.2684119	3.2127821	9697	3.5737422	0.3364019	11.269994	4.32311	4.268012	9957	5.3151464	0.4486076	15.766204	4.3431334	4.2192926	10124	5.5070395	0.44718456	15.608117	4.4469624	4.4050565	10019	5.0652246	0.46062946	16.051685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.370287	17.72754	10354	66.780624	39.474884	1021.8848	21.04747	20.223415	10374	72.4809	44.08516	1127.5101	20.957706	19.980904	10379	79.76054	42.280117	1080.377
F3_S19_subsampled_depth_13G_contig_5487	46647.09	47116.844	11522	53399640	4774.348	158927.17	46481.344	46975.68	11522	53647696	4766.7974	159859.14	46213.504	46733.926	11522	51384372	4770.2275	159810.22	40287.332	40729.59	11522	38909908	4179.427	146884.97	42479.29	42948.156	11522	43700470	4365.3457	152364.05	41494.195	41964.477	11522	41758424	4289.4014	149474	22841.885	22991.273	11522	20537234	1977.6289	17514.848	19962.06	20080.004	11522	15569246	1681.9498	12955.093	23152.635	23275.693	11522	21269974	1949.801	15910.968	51.1669	51.441677	11505	153.36858	110.50999	2860.768	56.207615	56.30461	11522	171.59686	116.8639	2988.8782	64.46773	65.0339	11521	165.74655	128.46509	3282.6482
F3_S19_subsampled_depth_13G_contig_5833	69.09459	67.63368	23462	483.07648	7.4192553	246.96996	72.90812	71.6995	23462	396.9285	7.834866	262.74976	76.64409	75.35998	23462	432.06177	8.284136	277.53177	85.568634	84.443	23462	600.30664	9.297789	326.76855	87.797485	86.19812	23462	631.4056	9.465878	330.3884	87.083176	85.692116	23462	632.74023	9.453139	329.41623	5.221946	4.9496236	20402	17.114994	0.47170228	4.177628	5.277368	5.039081	20396	17.507036	0.4536719	3.4943755	6.525738	6.3115053	20638	19.106197	0.5619469	4.5856547	11.606897	11.281908	23462	32.524807	28.849432	746.82446	9.55598	9.342198	23462	19.282694	20.698805	529.38696	11.342442	11.044515	23462	26.133896	23.6725	604.8996
F3_S19_subsampled_depth_13G_contig_5926	8.321656	8.034544	12082	19.025349	0.878439	29.241228	7.8179684	7.5725327	11986	19.41653	0.8298585	27.830103	9.969158	9.825698	12082	16.602522	1.0596653	35.50049	9.282183	9.046927	12082	18.875608	1.0033646	35.26301	9.360962	9.051304	12082	24.186432	1.010242	35.260555	9.885182	9.590223	12082	24.34655	1.0517924	36.652103	2.4739356	2.234823	10187	4.9525514	0.22035782	1.9515963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_13G_contig_6010	9641.016	9619.275	43261	844902.06	993.5731	33073.785	9327.515	9305.852	43261	817390.94	963.1425	32299.902	9500.77	9478.373	43261	758137.94	987.4851	33082.32	8774.75	8756.567	43261	619049.94	916.5777	32212.906	8244.811	8232.653	43261	545601.25	853.1346	29777.027	8552.024	8537.107	43261	612060	890.08405	31017.014	4684.7363	4460.3633	43261	4734590	408.4402	3617.345	3984.1458	3789.725	43261	3541373.8	337.92108	2602.8123	4578.936	4362.8135	43261	4127346.3	388.12408	3167.2097	17.119135	16.972424	43261	28.249525	36.743748	951.18427	19.758785	19.61166	43261	26.086082	41.31119	1056.5635	20.443298	20.314991	43261	25.44855	40.94387	1046.2324
F3_S19_subsampled_depth_13G_contig_6249	10.94934	10.574119	10805	29.869967	1.1766716	39.168697	11.187377	10.713097	10829	36.708935	1.1875412	39.82534	11.158723	10.769375	10829	32.894363	1.2068776	40.432327	9.30471	8.853636	10814	27.90021	1.0104232	35.51109	9.535256	9.108915	10829	23.470547	1.0378854	36.225403	9.561757	9.19536	10829	23.34098	1.0460024	36.450344	7.5183067	6.927702	10643	34.86947	0.696589	6.169331	5.8822923	5.5135756	10441	23.071083	0.5465885	4.210056	8.086993	7.4450226	10798	38.568665	0.7354314	6.001344	5.1800733	4.977114	10497	11.5585985	11.435871	296.03995	6.8291974	6.66046	10639	13.6829405	14.63879	374.39767	6.2120986	6.0240297	10829	8.5082035	12.981992	331.72675
F3_S19_subsampled_depth_13G_contig_6763	14.298113	14.155661	17088	44.264328	1.4776354	49.18711	16.124529	15.996069	17095	54.0273	1.6724476	56.087097	14.197641	14.057194	17080	34.39929	1.483715	49.706814	16.741096	16.524698	17082	61.860603	1.7464374	61.378143	17.25796	17.040226	17099	51.2389	1.7902555	62.48548	17.369045	17.248035	17105	58.566837	1.8118439	63.137806	0	0	0	0	0	0	0	0	0	0	0	0	1.8068986	1.6983752	13414	2.3096051	0.15218323	1.2418605	5.9241743	5.699227	16378	15.789636	13.37577	346.25812	5.4428654	5.2286425	16175	15.414153	11.544435	295.25723	6.739505	6.5869365	16723	15.068997	13.652886	348.87018
F3_S19_subsampled_depth_13G_contig_7350	45.646152	40.881466	18446	6361.3716	6.246528	207.93266	46.067665	41.35803	18446	6862.517	6.4323072	215.71362	50.107346	44.968727	18446	7773.399	6.9704676	233.52182	57.180748	51.593334	18446	9788.049	7.989634	280.79385	55.619152	49.880314	18446	10258.084	7.7418213	270.21353	57.0581	51.146343	18446	10385.704	7.9710207	277.76846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9714692	3.4211197	16750	63.648926	13.674023	353.97903	2.6075099	2.2249818	16512	26.406698	7.400321	189.26851	4.2439876	3.7984576	17523	49.517403	11.032077	281.9009
F3_S19_subsampled_depth_13G_contig_7755	4.8581843	4.6148734	12090	10.3644	0.5093389	16.954735	4.1598396	3.9604952	11611	8.550196	0.4321885	14.493857	4.7192364	4.445021	11594	13.846031	0.4984254	16.698036	4.787973	4.514018	11806	12.503833	0.5071215	17.822666	3.9522367	3.7867286	11675	8.2342615	0.42011562	14.663336	4.4088154	4.2422175	11258	10.023107	0.46471536	16.194067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.987385	60.8641	12350	806.5655	136.18922	3525.5264	68.535805	67.6714	12348	898.7805	144.56294	3697.3018	71.91906	70.605774	12353	1208.3914	145.52158	3718.49
F3_S19_subsampled_depth_13G_contig_8018	118.89013	97.75815	56826	16854.305	12.321244	410.14618	118.8214	97.42251	56826	16420.016	12.334052	413.63428	121.594765	99.56646	56826	17989.043	12.701163	425.50912	125.69583	103.81494	56826	17100.537	13.198434	463.85587	129.34785	110.08763	56826	14165.947	13.456977	469.69012	126.01893	105.56626	56826	15759.746	13.182874	459.3873	65.71325	63.62723	56826	831.41394	5.7307677	50.75448	57.277454	55.994686	56826	551.4844	4.873624	37.53871	63.387573	61.139698	56826	802.19244	5.3763204	43.872387	198.86557	186.78262	56826	5446.9756	434.0695	11236.741	199.1433	186.35582	56826	4847.053	418.59384	10705.841	262.04294	242.68771	56826	10437.889	527.59283	13481.499
F3_S19_subsampled_depth_13G_contig_8075	11.531591	11.349306	25679	17.602036	1.1896937	39.602184	10.376395	10.295687	25646	10.893773	1.071917	35.947746	10.489992	10.396222	25648	11.740432	1.0880748	36.45222	11.12006	11.068721	25583	13.9763	1.1562997	40.637863	10.2862625	10.17709	25599	14.503526	1.0647655	37.163628	11.047045	10.9090395	25639	14.602887	1.1473643	39.982544	5.6830273	5.5633893	25111	9.448726	0.49450633	4.3795905	6.411336	6.2577796	25519	11.829506	0.5426146	4.1794486	6.2784286	6.090395	25370	12.6118355	0.53371114	4.3552456	5.1705904	5.052618	24915	8.469528	11.240868	290.992	4.788437	4.6116986	24946	8.620745	10.203048	260.9503	5.8259625	5.678809	25365	9.13686	11.980793	306.14328
F3_S19_subsampled_depth_13G_contig_8388	108.59094	106.578865	43134	922.5141	11.188799	372.44968	103.385025	101.352295	43134	737.78546	10.683519	358.28198	106.58652	104.52275	43134	920.4785	11.081022	371.23193	98.39975	96.90875	43134	702.3871	10.278263	361.22702	95.29995	93.565216	43134	638.15686	9.8595915	344.13016	99.29662	97.76216	43134	738.6349	10.333575	360.09695	46.488552	44.46593	43134	517.92487	4.0489125	35.859165	37.538807	36.079666	43134	357.12155	3.1811752	24.502754	43.017517	41.398697	43134	373.4347	3.6420233	29.720015	118.0292	117.653984	43134	263.13565	253.13628	6552.93	125.59266	125.450806	43134	204.28802	262.99854	6726.3774	111.34771	110.98516	43134	205.1559	223.35583	5707.3774
F3_S19_subsampled_depth_13G_contig_8465	9343.088	9135.773	16722	8040912.5	972.8482	32383.889	8941.089	8733.094	16722	7502980	932.7532	31280.771	8705.595	8510.655	16722	7031110	913.88196	30616.49	7952.1245	7782.0522	16722	5788645	838.91095	29483.322	7477.9175	7318.558	16722	5106591.5	781.8398	27288.621	7785.9204	7614.5605	16722	5569482.5	818.6699	28528.42	9207.397	9228.757	16722	10949815	809.5718	7169.9634	6946.684	6952.7954	16722	6275110.5	594.50665	4579.143	9418.429	9417.559	16722	10930456	805.76245	6575.266	195.07912	190.48854	16722	4172.469	425.8128	11023.003	238.8836	233.08354	16722	6695.46	510.5622	13057.996	214.43362	209.52849	16722	4799.9014	439.19864	11222.776
